InstallationComponentId,InstallationId,AssetId,KitRole,Orientation,Start,End,OpenedByLine,ClosedByLine
5dfc2535-ac0e-569f-8133-e415733a3e8d,55c45c1e-220b-58e3-af77-0e344f381bea,DL-BE-30057,Primary,,2025-01-27T12:03:03Z,2025-12-18T22:30:18Z,faa8cf0a-0c8f-5503-b853-b947a3bc3331,9f6ad0a2-f833-5be5-8bbf-e7d4fbbe06ab
70d58064-aeff-528f-88da-c50a0d1772d2,fe8c304c-5d5e-574a-b97e-44b9cf1070d0,DL-UM-40014,Primary,,2025-01-27T20:35:31Z,2025-02-05T18:58:09Z,8cd789f2-2585-5ddd-9839-8ff3ab0defcd,b6a10024-5b00-5a32-b4ff-7c00920c1a82
8dd359a4-167d-5602-8ec9-b1059d7d4b24,fe8c304c-5d5e-574a-b97e-44b9cf1070d0,GEO-UM-40014,Sensor1,BH,2025-01-27T20:35:31Z,2025-02-05T18:58:09Z,8cd789f2-2585-5ddd-9839-8ff3ab0defcd,b6a10024-5b00-5a32-b4ff-7c00920c1a82
6ee6ed3e-c551-5ab2-ad74-8d10970713b8,abe14633-6759-5c5f-aff1-09030b5b48ed,DL-BE-30021,Primary,,2025-01-28T15:28:59Z,2025-05-15T20:18:30Z,25b46984-830e-5eff-9d0e-30ee4ca62834,1646adb8-69ad-5d78-8453-09a7cc338808
111d86b6-4788-51df-aa3c-e0a957a579ee,b8883b0d-074f-50f5-b601-596fb503a7f3,DL-BE-30056,Primary,,2025-01-28T20:05:21Z,2025-02-17T22:58:50Z,7c2112ac-c9d7-54e2-ae01-6e1dfded6570,97fc50c4-b23c-5b5d-82f1-7a579960289f
ffb64b75-2371-5a4d-8c92-5b6f31898299,bc04e819-f8b7-5b0e-854c-14f22d51937c,DL-BE-30059,Primary,,2025-01-28T20:38:29Z,2025-06-16T17:01:20Z,52ef4aa9-add1-5432-8bbe-1c779ee49c45,77f1c7a5-45dd-57bb-8c68-5b19fc6d7c68
38333e86-6335-5d95-a23b-878b791a6cee,b58c7e36-650c-54ff-afe2-af9612f6d0d1,DL-UM-40031,Primary,,2025-01-30T21:15:35Z,2025-02-17T21:53:09Z,edf1185e-2104-5531-8b7b-f02bd6c84da7,bf37c63a-6152-5aeb-a106-bb3d1d247c74
2fc71bab-7f92-57c9-a484-7f90f0679dbb,b58c7e36-650c-54ff-afe2-af9612f6d0d1,GEO-UM-40031,Sensor1,E,2025-01-30T21:15:35Z,2025-02-17T21:53:09Z,edf1185e-2104-5531-8b7b-f02bd6c84da7,bf37c63a-6152-5aeb-a106-bb3d1d247c74
2ba2f70f-d2b0-5f67-8f1b-adfc43095b5b,e038ef36-6eaf-5f71-9a58-579c25e1fc0e,DL-UM-40033,Primary,,2025-01-31T21:42:25Z,,afe11b69-3128-50be-9b21-9de0da86099f,
3d8c21a1-b7f0-5342-aa41-274a7b15b7f9,e038ef36-6eaf-5f71-9a58-579c25e1fc0e,MDM-3000000007,Modem,,2025-01-31T21:42:25Z,,afe11b69-3128-50be-9b21-9de0da86099f,
1fa6475f-13e3-5721-94e6-7b168f7fb09c,e038ef36-6eaf-5f71-9a58-579c25e1fc0e,GEO-UM-40033,Sensor1,BH,2025-01-31T21:42:25Z,,afe11b69-3128-50be-9b21-9de0da86099f,
a305f88e-466c-5028-957c-86d918405049,82b93831-2344-5738-925a-991466091992,DL-BE-30013,Primary,,2025-02-03T21:49:47Z,2025-02-25T22:27:10Z,07c01614-2c68-55b2-803a-0619f1a08ba8,89b99f7e-0715-5a5f-9a39-b6deb172d885
2574c1cf-14f3-5ca7-a034-bca393ae5d71,82b93831-2344-5738-925a-991466091992,GEO-BG-30031,Sensor1,BH,2025-02-03T21:49:47Z,2025-02-25T22:27:10Z,07c01614-2c68-55b2-803a-0619f1a08ba8,89b99f7e-0715-5a5f-9a39-b6deb172d885
b4662bdc-58f6-516c-9fa4-e3e999b31a79,d3682832-4c5e-57b7-beba-8c14c27de8bc,DL-BE-30060,Primary,,2025-02-03T17:00:49Z,2025-05-07T21:25:45Z,3764bc17-81ea-571c-8565-12af3c076749,51fa3da6-05b7-531a-9d24-41a4b48a74a6
54b7e57f-f4cd-52b9-b5c0-33887e1ca0a6,df243816-c730-53e9-a3c8-1e1969224187,DL-BE-30024,Primary,,2025-02-05T16:14:27Z,2025-05-01T13:38:10Z,69e868a4-2e96-5857-b98a-42e3495c8a02,0a74e00b-9261-5eb0-9e36-cb65a6b5bb48
b556dc99-82d6-5d0c-854b-8ea0a2b106cf,895f3c85-0fad-5532-8d02-b3c4e7fd309c,DL-D10-350002,Primary,,2025-02-05T21:32:37Z,2025-04-16T17:59:52Z,609286cb-794e-5a7a-abd8-a3eb1558fcf2,de0c0b1a-01f1-5b2e-b1cd-dea75d4c613e
7cf0b6ce-dc30-58d7-9ffe-f5f4e753ab9d,042c0b67-836e-511b-b5b1-8359ec9ececb,DL-BE-30042,Primary,,2025-02-05T19:47:37Z,,c5a82703-cde7-591b-9e97-b3cea8227b85,
7a71eead-3005-572e-986d-5a9ed9023331,5cd378c6-8851-580e-8d40-a32e76876245,DL-UM-40021,Primary,,2025-02-10T22:45:09Z,2026-02-25T21:49:19Z,87153608-ee78-5bbe-84d5-15b67b274341,bf005540-adaa-5e6a-83e7-3112e75a25fd
9f05a097-fa04-5598-b1e5-38aa5e4da73c,b3a5a040-e10f-5de3-a529-5fe428db2da3,DL-BE-30017,Primary,,2025-02-11T16:31:59Z,2025-05-19T20:02:30Z,f88d3a5e-4f68-5d8a-8be5-223898ef132e,42ba56cf-041c-5ab9-8d75-a909448d6ef7
8d2ed829-c48e-56fc-a426-2c8fefe13e90,b3a5a040-e10f-5de3-a529-5fe428db2da3,GEO-BG-30018,Sensor1,BH,2025-02-11T16:31:59Z,2025-04-08T18:15:49Z,f88d3a5e-4f68-5d8a-8be5-223898ef132e,2dc9e732-93d1-56b2-83ec-db4f51438282
4467b659-bc65-5169-9e9d-b04bd177c1bb,6a47bd57-ac06-587e-9d62-70dd6573e6b9,DL-BE-30028,Primary,,2025-02-12T15:01:50Z,2025-02-25T20:13:06Z,bdff827e-bb43-5b28-a832-f3f7e27e9e82,0b57064f-5782-529e-b5b9-d5c1f441d1d9
0200185e-4703-53f9-aaaf-68d538240572,c99cd3b5-dd8f-50ef-b953-32e667166f1f,DL-BE-30011,Primary,,2025-02-14T13:37:22Z,2026-04-06T19:09:16Z,c76351b3-15ff-565a-ba04-b3bc9ea9f099,81051be2-934e-50e2-9316-9f0cb5099a3d
236080e7-0a61-56fb-942d-884f0e9f373a,c99cd3b5-dd8f-50ef-b953-32e667166f1f,GEO-BG-30025,Sensor1,E,2025-02-14T13:37:22Z,2026-03-12T19:49:08Z,c76351b3-15ff-565a-ba04-b3bc9ea9f099,134cfdf5-95f1-538d-bac0-6e738abf33d3
f3221e8e-8c8a-56c2-907f-13b881535def,687ee49a-9199-5a74-b3cf-06947e39337c,DL-UM-40032,Primary,,2025-02-14T13:32:10Z,,b7d801d3-1403-5274-ba08-f7f3c73468c0,
04e4a16c-f910-5a58-9aaf-7bbb4a1f7a89,687ee49a-9199-5a74-b3cf-06947e39337c,GEO-UM-40032,Sensor1,V,2025-02-14T13:32:10Z,,b7d801d3-1403-5274-ba08-f7f3c73468c0,
b6ff0614-46a7-5881-ae14-d1d165c8e513,ad20dffd-b32c-51ff-ba8f-48b36f378991,DL-UM-40016,Primary,,2025-02-17T19:52:05Z,2025-10-29T21:39:47Z,7c5d897d-3107-5856-a471-12d0a3dcb50a,caf664d1-6b90-5077-ae4a-a2a87e34d57c
6355fa94-1cf9-56a0-8837-f9be1356a2cc,ad20dffd-b32c-51ff-ba8f-48b36f378991,MDM-3000000002,Modem,,2025-02-17T19:52:05Z,2025-10-29T21:39:47Z,7c5d897d-3107-5856-a471-12d0a3dcb50a,caf664d1-6b90-5077-ae4a-a2a87e34d57c
3d23b82e-5b27-5149-b16a-2374ced8e2ec,ad20dffd-b32c-51ff-ba8f-48b36f378991,GEO-UM-40016,Sensor1,S,2025-02-17T19:52:05Z,2025-10-29T21:39:47Z,7c5d897d-3107-5856-a471-12d0a3dcb50a,caf664d1-6b90-5077-ae4a-a2a87e34d57c
9a00bd52-c0c7-5d7c-a9ec-b650efc0321d,c13dea8a-1be7-5f6a-8866-d4da3d80f831,DL-UM-40022,Primary,,2025-02-20T13:51:54Z,2025-03-03T22:29:27Z,495126a8-9970-584b-9a7d-3063dc0d1100,139852cf-f5be-52ce-a57e-8abef2740abd
9fecf59e-f4ac-5b8f-aede-35b69267bbc9,c13dea8a-1be7-5f6a-8866-d4da3d80f831,GEO-UM-40022,Sensor1,H,2025-02-20T13:51:54Z,2025-03-03T22:29:27Z,495126a8-9970-584b-9a7d-3063dc0d1100,139852cf-f5be-52ce-a57e-8abef2740abd
129edb6d-ef65-5456-94b3-c1723ae28373,bcddc185-2e20-5bdd-9c27-895489fb2546,DL-UM-40039,Primary,,2025-02-24T19:36:48Z,2025-03-19T20:02:38Z,1d9f512e-097f-56f2-821b-cdb10205e3a8,723bba96-678f-50e5-b5f4-2c7901da8efc
bcd8ab39-fc38-58b6-9503-a910f92c1f6c,bcddc185-2e20-5bdd-9c27-895489fb2546,GEO-UM-40039,Sensor1,H,2025-02-24T19:36:48Z,2025-03-19T20:02:38Z,1d9f512e-097f-56f2-821b-cdb10205e3a8,723bba96-678f-50e5-b5f4-2c7901da8efc
b374e22c-3150-5f63-a72e-633e6ffd2f5c,5af2736a-0aef-53c6-8f1e-88e9b34664fb,DL-UM-40000,Primary,,2025-02-24T21:55:02Z,2026-08-21T18:09:14Z,e28c1467-395e-5621-ad90-dc8686c7b07b,dec81e81-b615-5b9b-bcb3-573ae9d18012
58e4cf22-b639-5f0a-8b18-d34d679835d0,5af2736a-0aef-53c6-8f1e-88e9b34664fb,GEO-UM-40000,Sensor1,V,2025-02-24T21:55:02Z,2026-08-21T18:09:14Z,e28c1467-395e-5621-ad90-dc8686c7b07b,dec81e81-b615-5b9b-bcb3-573ae9d18012
66f93b05-ff5a-533e-9961-d7a3365c2f28,5af2736a-0aef-53c6-8f1e-88e9b34664fb,SLM-UA-40002,Microphone,,2025-02-24T21:55:02Z,2026-08-21T18:09:14Z,e28c1467-395e-5621-ad90-dc8686c7b07b,dec81e81-b615-5b9b-bcb3-573ae9d18012
998730dc-8f57-5d19-a8fd-f1529f4657d8,85b44473-43cb-5ed7-9942-e8da7441db37,DL-BE-30056,Primary,,2025-02-28T22:05:34Z,2025-03-11T17:47:48Z,178cf1e7-4b10-551b-9cdb-285eeaa7ecbf,124e3768-bedd-5b7f-b70c-451344a8529f
414823ff-2ba7-5d10-8b35-9514a367a9c8,dafbf061-cb36-53da-a978-394d3832258e,DL-BE-30028,Primary,,2025-03-03T14:05:39Z,2025-03-11T18:43:36Z,83a82143-ff25-503c-bfd1-3a9dc4079606,8694c522-9c64-5a83-a566-e95543da5fd5
523597fe-d0ab-5d4f-9393-d681dbdd5681,231ad31c-9f99-52c5-b020-a41d774ccea5,DL-UM-40014,Primary,,2025-03-04T14:44:15Z,2025-04-21T19:06:35Z,3a2460e8-9f37-5237-8a47-f54639ed1223,4c0a442d-3f2a-5667-a7d0-09744235d50a
57e5549b-284d-52ff-af31-8d699ca9b682,231ad31c-9f99-52c5-b020-a41d774ccea5,GEO-UM-40014,Sensor1,BH,2025-03-04T14:44:15Z,2025-03-17T18:17:25Z,3a2460e8-9f37-5237-8a47-f54639ed1223,98c0aafa-9dc4-5d9a-adb3-542488594dc5
5fbb75aa-1cd4-5394-8602-7ac982afaeba,9d070830-8baa-5e67-9313-482de45ab2be,DL-D10-350004,Primary,,2025-03-06T20:44:31Z,2025-10-07T19:30:18Z,e9c87234-aae1-52b6-840f-eef736f9313a,45abcb0e-1ae3-5b30-bbc8-5d9f29c9c6ec
ccd62818-0a75-5106-80ed-3e9d1e8ab038,24b7a8ef-b62f-5ff4-b27f-f4ca2562b3d4,DL-UM-40031,Primary,,2025-03-10T17:58:26Z,2025-09-01T20:32:33Z,2f581b60-5ca5-56d6-959e-32c9c5e873a5,06023736-a12c-53cf-9d5a-a8c60eb104c0
c2db85c3-c4c7-57a5-89db-00f2b82c162e,24b7a8ef-b62f-5ff4-b27f-f4ca2562b3d4,GEO-UM-40031,Sensor1,H,2025-03-10T17:58:26Z,2025-09-01T20:32:33Z,2f581b60-5ca5-56d6-959e-32c9c5e873a5,06023736-a12c-53cf-9d5a-a8c60eb104c0
80b4b570-f441-5998-bc04-80793e44d844,cd4e407c-d29b-5e3d-bf1a-35e75153b551,DL-BE-30020,Primary,,2025-03-12T12:23:57Z,2025-03-25T18:04:44Z,1af4181d-6072-5a83-be89-0319ca15cb3a,8e07f5f7-01d4-541b-8b1a-7a4c10717553
2f6dbcaa-630e-51f2-b6e1-52adc9f7ed50,1ea53ca9-e48f-53f3-9900-2ff346319cc4,DL-BE-30013,Primary,,2025-03-17T18:32:43Z,2026-08-17T18:07:35Z,7794ae89-e7e7-549d-8cbc-57af96d1d3ca,e1c43b5c-3431-5a54-ba63-718450693e52
4b61aaed-dd40-5ddd-95eb-b90dcfc82e52,1ea53ca9-e48f-53f3-9900-2ff346319cc4,GEO-BG-30031,Sensor1,N,2025-03-17T18:32:43Z,2026-07-08T19:18:36Z,7794ae89-e7e7-549d-8cbc-57af96d1d3ca,21070c7c-b137-57f7-a0c9-1fa1e18c6a91
856c738b-7be0-51bb-a28c-bc1d6e6a9152,284b3e48-7ba9-5464-ac0a-c4b8992d3d0c,DL-BE-30028,Primary,,2025-03-20T19:35:59Z,2025-05-05T19:37:05Z,f8ab083d-dad4-5f91-b453-a6192a44163d,a7f53442-7dd2-5f28-8435-9d58dfdab0a4
ff28a533-8ec6-5530-beac-4159a9708907,1631f9ec-4aee-5161-a0e2-0866ae15452c,DL-UM-40020,Primary,,2025-03-24T13:59:33Z,2025-04-10T20:24:41Z,16241afd-74a2-5583-89e9-52eff2c8e21d,780ccc41-6a69-51db-9417-d85dd49af689
fee03ae7-cd9c-5bdf-aba6-e069f382547f,de7d92b2-5a26-5fd6-8ea9-9d44b4179c11,DL-D10-300005,Primary,,2025-03-28T14:19:36Z,2025-05-23T20:55:20Z,a5ce2434-61f6-5a8d-bc5b-a42bbba8d951,41ab18e5-9f2d-5fbd-9e96-2f82e2037844
cd1aebb1-538f-59aa-869e-5383d675b981,de7d92b2-5a26-5fd6-8ea9-9d44b4179c11,GEO-V12-400003,Sensor1,W,2025-03-28T14:19:36Z,2025-05-23T20:55:20Z,a5ce2434-61f6-5a8d-bc5b-a42bbba8d951,41ab18e5-9f2d-5fbd-9e96-2f82e2037844
7e0a02b8-8ebc-52e1-a067-d3be839662e8,de7d92b2-5a26-5fd6-8ea9-9d44b4179c11,SLM-S50-500023,Microphone,,2025-03-28T14:19:36Z,2025-05-23T20:55:20Z,a5ce2434-61f6-5a8d-bc5b-a42bbba8d951,41ab18e5-9f2d-5fbd-9e96-2f82e2037844
e00a6083-d66f-548b-9717-d5282dd6eb55,912a989d-9bf0-53e8-8d9f-8eb57f2dfb33,DL-UM-40039,Primary,,2025-03-30T14:40:12Z,2025-11-03T22:13:24Z,2bf564fb-15da-5557-84b9-5810c8ce9f0d,7f2496bb-f5c0-57d1-a7eb-e73f9741f9f3
dc27cfb6-8062-5bc7-bb7f-5140b74e7a13,912a989d-9bf0-53e8-8d9f-8eb57f2dfb33,GEO-UM-40039,Sensor1,BH,2025-03-30T14:40:12Z,2025-11-03T22:13:24Z,2bf564fb-15da-5557-84b9-5810c8ce9f0d,7f2496bb-f5c0-57d1-a7eb-e73f9741f9f3
8aa01dcf-f242-5c57-b150-aaf0985274c6,6cbd4270-a9ca-525b-93bd-df1e830f0974,DL-BE-30002,Primary,,2025-04-03T12:21:41Z,2025-12-15T20:36:47Z,41bd9d4a-54b4-5b40-897c-d46d4ef53e94,7cd79b6a-d3d0-58e1-bbf4-fb8e70f75a64
eda51e40-c854-5ee9-a9f5-786cdec3f420,6cbd4270-a9ca-525b-93bd-df1e830f0974,GEO-BG-30000,Sensor1,E,2025-04-03T12:21:41Z,2025-12-15T20:36:47Z,41bd9d4a-54b4-5b40-897c-d46d4ef53e94,7cd79b6a-d3d0-58e1-bbf4-fb8e70f75a64
d5db0ba7-aac4-5d41-b3a2-aa87bcbb268b,752b26c9-de29-5d44-a39a-b2e3e3d7289f,DL-D10-350006,Primary,,2025-04-03T13:25:16Z,2025-04-25T19:52:59Z,3ef66a05-2f40-521a-ac39-8d606d60f30a,610d129e-7915-57af-be62-b34822bede9c
15075131-a486-53ef-a090-1dbf7f505f1c,a28e5abb-82de-5dd9-9481-9283209197b7,DL-BE-30027,Primary,,2025-04-04T15:52:02Z,2025-11-27T19:05:42Z,76063b6d-f6f1-5812-9115-ee337fead598,30204aef-dcd5-5966-a2fb-2d365eaf6d5d
44513d88-4683-5d90-90a0-543ddce3b5fd,485749f4-36f9-5f40-8869-d07d9945b8ce,DL-BE-30050,Primary,,2025-04-07T20:05:03Z,2025-06-22T20:02:58Z,b1b984ce-f3a5-55e5-8b58-56172896031e,6d26c832-e9d8-50b6-b9b9-bde276d6a6f6
74141eb3-c8e5-52c5-a38b-3241bc3b7fb2,2a111c96-0525-5e3f-976b-52cc47a680f6,DL-D10-300003,Primary,,2025-04-07T12:08:06Z,2026-05-07T21:46:26Z,27dafa32-fb34-53a7-88cc-399f0ded913a,c6a16ccb-4e68-53db-8ae7-dbcc4841df1e
04cff39f-81c6-5767-86ac-65cacfa355ec,2a111c96-0525-5e3f-976b-52cc47a680f6,GEO-C22-450007,Sensor1,V,2025-04-07T12:08:06Z,2026-05-07T21:46:26Z,27dafa32-fb34-53a7-88cc-399f0ded913a,c6a16ccb-4e68-53db-8ae7-dbcc4841df1e
6106f056-d9f5-51e6-98c3-8b041f590ecf,5212d8de-6a8f-577d-ab18-4db398a46837,DL-UM-40022,Primary,,2025-04-09T18:33:38Z,2026-08-04T21:36:10Z,b06111f5-665b-5161-8ebe-a8dba4e4442d,46a7105d-c5ca-5d28-af85-145585a7c3a1
2bc4b0a6-5eaf-5af6-87f3-fc6dd3f43ba2,5212d8de-6a8f-577d-ab18-4db398a46837,GEO-UM-40022,Sensor1,H,2025-04-09T18:33:38Z,2026-08-04T21:36:10Z,b06111f5-665b-5161-8ebe-a8dba4e4442d,46a7105d-c5ca-5d28-af85-145585a7c3a1
d49a657e-275a-577d-86d8-e7b35cd757e8,64935d44-ceaf-5eee-b60f-4691c49eebe9,DL-BE-30023,Primary,,2025-04-11T17:57:59Z,2025-12-12T19:23:14Z,e674cac0-89bc-572e-9e41-43a8caed7719,6074c4fc-665c-5aba-83e9-a7967f89c43f
f89bb820-98b1-5111-b395-cf9f4f58a908,64935d44-ceaf-5eee-b60f-4691c49eebe9,GEO-BG-30027,Sensor1,V,2025-04-11T17:57:59Z,2025-12-12T19:23:14Z,e674cac0-89bc-572e-9e41-43a8caed7719,6074c4fc-665c-5aba-83e9-a7967f89c43f
d28caa93-05ef-5c3b-8188-8b4f7e2df7b8,a4dca78f-8836-5954-b24d-bf34bf1344d8,DL-BE-30044,Primary,,2025-04-13T17:09:38Z,2025-04-27T19:58:38Z,3bcb566f-8f1b-545f-a85a-2a2f9c38cae9,aabef929-6cd4-54ed-8941-755d8df4a4f5
c9b05e2d-5c69-566c-b995-b711c9e54f2b,c03e8f7c-45c8-5a28-909a-c953ec2fe017,DL-D10-300001,Primary,,2025-04-15T12:46:36Z,,59e8213b-190a-5e79-a8b9-6bab11d0df00,
b6656cd4-64ef-5e0d-9f17-21266cd1961e,c03e8f7c-45c8-5a28-909a-c953ec2fe017,SLM-S50-500002,Microphone,,2025-04-15T12:46:36Z,,59e8213b-190a-5e79-a8b9-6bab11d0df00,
d0f883ed-a9c7-516c-8e0e-c87573a7fb4b,f1e3d438-e956-5abf-a8dd-03cfa9be40ec,DL-BE-30061,Primary,,2025-04-15T18:48:20Z,2026-06-30T21:13:02Z,74ebaf11-bf88-5447-818c-951d17d721c3,23f52378-daa4-5384-851b-d6e781b2dbc5
c5522c8e-dd9c-545b-aed5-6ea32bc8da50,624c4d48-754f-50c3-a25d-74b32b0400af,DL-UM-40020,Primary,,2025-04-17T18:25:55Z,2025-07-28T23:30:37Z,f71278d7-cf94-5e7d-9b58-8fb46a03a739,3b3f8df2-cc7f-563b-8b4c-9dc33910e6fd
b3e53317-a80d-51f5-9560-2923443ea239,f5c59de6-8b68-5a5f-a43a-b2405a72b450,DL-UM-40024,Primary,,2025-04-18T11:50:48Z,2025-07-30T19:02:28Z,6dff1297-9429-5b63-84a9-14a1b686e54d,acad1ce2-7d46-5ed0-95fb-eea3510fd44e
5133be77-b124-5ff7-a08a-4cd401321fd2,f5c59de6-8b68-5a5f-a43a-b2405a72b450,GEO-UM-40024,Sensor1,W,2025-04-18T11:50:48Z,2025-07-30T19:02:28Z,6dff1297-9429-5b63-84a9-14a1b686e54d,acad1ce2-7d46-5ed0-95fb-eea3510fd44e
0b8997c3-8635-52c7-8339-bec388700916,1ba4ac85-9c7c-52eb-bb88-d43da9e0c636,DL-BE-30056,Primary,,2025-04-21T18:19:04Z,2025-05-12T21:26:54Z,717cb7c3-da02-570c-ad7f-983c1940a842,35b1cd2a-962e-5e81-948e-89f51894187a
4e6cb37b-6ab7-5204-9a23-6361e6c0795c,e5c7e027-bee0-540e-bcd8-96430a85f356,DL-BE-30048,Primary,,2025-04-28T17:42:15Z,2025-07-30T15:48:23Z,d488267f-ab00-5ed5-a417-c34cff5bdef1,c7bd4769-8223-559c-8d91-52c8819622f3
3aa3415f-791c-5717-94f4-cb8e5e814a0d,85b7c4cf-c714-5cb3-a02e-d8c6538ebfc6,DL-D10-350002,Primary,,2025-04-29T12:03:32Z,2026-01-10T22:08:39Z,35b3114a-f9eb-52cd-b59a-23fe4d5b6452,7f1a06df-e751-520e-921a-a4ef28962732
261a0255-fadb-5a41-bc82-6ce79f33353d,ba0152f5-8c0b-538e-b635-b4f4fd2be57b,DL-UM-40004,Primary,,2025-04-30T19:28:58Z,2025-08-18T20:14:40Z,e7f1b29c-eacf-549f-b769-cd8ca4ae4efa,8756b85c-4275-5ac3-98a4-45fc91b3b6ba
7ab82657-345c-56ec-9a49-a2e969d0fd61,ba0152f5-8c0b-538e-b635-b4f4fd2be57b,GEO-UM-40004,Sensor1,V,2025-04-30T19:28:58Z,2025-08-18T20:14:40Z,e7f1b29c-eacf-549f-b769-cd8ca4ae4efa,8756b85c-4275-5ac3-98a4-45fc91b3b6ba
c5f33029-66f1-5558-b7d7-1c3709fe9002,ba0152f5-8c0b-538e-b635-b4f4fd2be57b,MDM-3000000005,Modem,,2025-04-30T19:28:58Z,2025-08-18T20:14:40Z,e7f1b29c-eacf-549f-b769-cd8ca4ae4efa,8756b85c-4275-5ac3-98a4-45fc91b3b6ba
08dd0ab3-0a7f-5670-8e16-b3d58f85e398,aafce180-140e-5d47-8d28-9ef2fa02e017,DL-D10-350006,Primary,,2025-05-05T17:05:59Z,2025-06-05T19:13:32Z,f1dfb6ed-9933-5cac-aa8a-fbcb322ade3f,2ec894fd-f5a3-5c67-ae6d-f92d6d1b3f35
fe519ada-bb1e-590d-969f-724e2959df34,17c771e0-7d7d-53c6-b80a-1cb0874a1f7a,DL-UM-40006,Primary,,2025-05-05T20:15:42Z,2025-07-28T19:56:28Z,c658aba8-f78f-53a0-8834-4a90b6d62322,85139a02-ecab-5c17-9265-6167b5b1813b
0c2227eb-73d4-5ac5-ba4c-7bcd60121435,17c771e0-7d7d-53c6-b80a-1cb0874a1f7a,GEO-UM-40006,Sensor1,W,2025-05-05T20:15:42Z,2025-07-28T19:56:28Z,c658aba8-f78f-53a0-8834-4a90b6d62322,85139a02-ecab-5c17-9265-6167b5b1813b
a534aeec-2f9c-5631-8545-46e1b2ef30c9,f036b8ce-56ec-5019-bf09-6a4f6558ee0b,DL-UM-40037,Primary,,2025-05-09T10:11:00Z,2026-08-24T19:29:42Z,fb21c564-fdf5-5dd8-aecc-3246f0d4760e,ec617bbd-8f61-58bd-8c3a-755dd81ca07a
d64606e3-41df-577d-8abd-ccf48b510366,f036b8ce-56ec-5019-bf09-6a4f6558ee0b,GEO-UM-40037,Sensor1,BH,2025-05-09T10:11:00Z,2026-08-24T19:29:42Z,fb21c564-fdf5-5dd8-aecc-3246f0d4760e,ec617bbd-8f61-58bd-8c3a-755dd81ca07a
e563dafb-3579-5842-808b-1b2715cd1222,eb7603bb-25c8-5477-b097-70811d009be1,DL-BE-30036,Primary,,2025-05-12T19:05:06Z,2025-08-06T19:38:32Z,479525d3-8f52-5e20-9658-15c0eda2c454,6ead2d37-ccd3-5aa1-84db-fdc341ac3ab1
0b849885-071e-5605-940c-4945504dff5a,eb7603bb-25c8-5477-b097-70811d009be1,GEO-BG-30030,Sensor1,N,2025-05-12T19:05:06Z,2025-08-06T19:38:32Z,479525d3-8f52-5e20-9658-15c0eda2c454,6ead2d37-ccd3-5aa1-84db-fdc341ac3ab1
e3df1411-5102-5665-a5a8-f7f7076dbd50,eb7603bb-25c8-5477-b097-70811d009be1,GEO-BG-30033,Sensor2,W,2025-05-12T19:05:06Z,2025-08-06T19:38:32Z,479525d3-8f52-5e20-9658-15c0eda2c454,6ead2d37-ccd3-5aa1-84db-fdc341ac3ab1
599d8c46-8098-5b04-9803-83b1c1f42294,ec2c0b26-c9f3-574c-b931-b4ce4364271a,DL-BE-30020,Primary,,2025-05-12T14:02:32Z,2025-08-11T21:38:11Z,3c67b3c8-a923-58d1-bef3-f4cd65a7660e,5088028d-b4b9-5e63-8f87-71a08e33546d
a1e984da-5c00-5a64-af69-6792290d4965,a38daa97-4302-5c7b-942b-a327f608bef3,DL-BE-30054,Primary,,2025-05-15T12:51:33Z,2025-10-20T21:29:01Z,573b7554-4d76-541b-bf24-fd4f506ed123,37032d81-87dd-5de5-886c-3131a989ee17
32d10fc5-078f-5339-86bd-bd10f41d4d57,8c467d9d-20a4-5e50-9d4b-3e60777555d5,DL-UM-40002,Primary,,2025-05-19T13:47:45Z,2025-08-04T20:00:12Z,e8ef77c5-4524-5de6-9b2c-d50cd20c6fb1,e6821838-3f39-5769-b1d4-b4beba392cec
2d98bee0-302f-53f2-8bf9-a444323c11fe,8c467d9d-20a4-5e50-9d4b-3e60777555d5,GEO-UM-40002,Sensor1,E,2025-05-19T13:47:45Z,2025-08-04T20:00:12Z,e8ef77c5-4524-5de6-9b2c-d50cd20c6fb1,e6821838-3f39-5769-b1d4-b4beba392cec
76a2a8a0-9a5a-52d7-9105-bbd9113404c0,8c467d9d-20a4-5e50-9d4b-3e60777555d5,MDM-3000000000,Modem,,2025-05-19T13:47:45Z,2025-08-04T20:00:12Z,e8ef77c5-4524-5de6-9b2c-d50cd20c6fb1,e6821838-3f39-5769-b1d4-b4beba392cec
9fbb7c6f-6b9f-5e97-8b4f-d91b14ea0141,c0f44f97-12d3-5d1e-a460-cd29f5100a01,DL-BE-30039,Primary,,2025-05-20T19:58:40Z,2025-11-24T21:27:58Z,90c2aedc-3217-5578-97c7-c616a0ab6578,1ff34248-06ce-5926-a5ce-0076c4ed3c85
1a1bbbbf-665e-5109-96fc-694a627620b1,658562e1-da87-547b-83e2-292f525a15b6,DL-BE-30028,Primary,,2025-05-21T11:46:11Z,,ba2b5d87-5282-5144-87c6-9b99d3dd4aaf,
2c5e26df-e9bf-5fc7-9106-1033963732d5,3c0e339f-3ad8-5afb-9433-7461547959b6,DL-D10-350005,Primary,,2025-05-23T15:59:08Z,2026-02-06T19:21:58Z,636db6f7-4737-58e8-8644-f9d7d55fb4e2,8879c782-fe7a-5541-bdea-ac9a5616b1f6
