RelationshipId,ParentAsset,ChildAsset,RelationshipType,Start,End,CreatedByLine,ClosedByLine
b144e274-8662-57ff-ba43-fdfe39128c92,DL-BE-30009,GEO-BG-30020,Kit,2023-10-17T12:48:17Z,2024-04-25T20:24:56Z,1525a31f-df16-5f75-8467-46961cc6bbb7,7fe8169b-b8a2-5b35-ac64-62b818140b03
0327ecc5-019b-5111-b44c-b755b44f5e46,DL-UM-40022,GEO-UM-40022,Kit,2023-10-17T20:51:06Z,2023-11-07T18:09:53Z,0ecc7a28-dae1-58e5-ba78-474506c584e7,8b015be7-237c-571c-a2aa-d2d01bb9f9d0
0d23d48e-1851-5e4e-9734-0dbb738742e5,DL-UM-40006,GEO-UM-40006,Kit,2023-10-18T20:36:30Z,2024-02-13T21:46:45Z,9a4e581f-caf4-56e4-954c-e2d230589ae1,1a2dfdaa-d277-5499-844d-9389df3c4051
f9843896-2ca1-563c-bf78-a0ec69c2c1e4,DL-D10-300001,GEO-V12-400002,Kit,2023-10-18T15:16:21Z,2024-05-23T18:56:42Z,2c198014-329a-58ce-8c9e-9022e153779e,a3bb4af8-92be-525d-bfdb-a29002e49ba9
7aaa74bd-0951-5caa-b4a4-fa770f623536,DL-D10-350005,GEO-V12-400004,Kit,2023-10-23T14:01:33Z,2023-11-09T21:27:10Z,c97d1b65-45f8-59fa-88ec-750ca85f0484,d6f0d22b-fd30-5883-b57a-ca84a56465f4
18f7d38a-a4cc-50d3-a12d-4393fa8e0e7f,DL-D10-350005,GEO-V12-400006,Kit,2023-10-23T14:01:33Z,2023-11-09T21:27:10Z,c97d1b65-45f8-59fa-88ec-750ca85f0484,d6f0d22b-fd30-5883-b57a-ca84a56465f4
c0fef138-26bb-59eb-a9ed-5ecc3c31ec1e,DL-D10-350005,SLM-S50-500020,Kit,2023-10-23T14:01:33Z,2023-11-09T21:27:10Z,c97d1b65-45f8-59fa-88ec-750ca85f0484,d6f0d22b-fd30-5883-b57a-ca84a56465f4
0c87cc77-b79b-5cda-a946-d2a26cf82cc6,DL-UM-40021,GEO-UM-40021,Kit,2023-10-24T18:15:28Z,2023-11-13T19:04:37Z,3e024b28-4232-5e43-aa99-978d5d46d168,52af0f91-2789-509e-bdaa-0ac053b18eb8
ad812455-2033-55b8-bbfe-1d4452e045ac,DL-UM-40024,GEO-UM-40024,Kit,2023-11-09T15:41:08Z,2024-07-08T20:43:16Z,b7d227f5-282c-500f-88f3-4a38a596f1e2,1b4c8063-52e1-575e-aa0e-5cce0de562d2
931fb517-0731-5f1f-ad79-2059c6b08bce,DL-UM-40012,GEO-UM-40012,Kit,2023-11-20T16:06:50Z,2025-07-07T19:01:15Z,d72b221a-cc16-50b5-8bb7-3a7454887a57,163c59ca-a86f-5b51-8bb7-fc98839ee067
af313db9-f3b5-5e96-bd24-41cf42c50cae,DL-UM-40021,GEO-UM-40021,Kit,2023-11-22T14:14:57Z,2025-01-13T11:55:56Z,3ed4d15d-4f1d-5e42-b685-e63aa3503100,d05b50d2-6cdf-5ac2-8671-7f6f803d5ab2
0c2bff38-cbb0-5f11-bcb7-bc63fc497069,DL-UM-40037,GEO-UM-40037,Kit,2023-11-24T18:39:29Z,2025-03-20T17:51:34Z,b1ad04d1-2a52-5c0d-b48b-6f2d93f5a78e,c7b79c37-22fa-51b7-a8df-32d26f8e7d9a
872e23c2-caa0-57a4-9975-baa02f8cf674,DL-UM-40030,GEO-UM-40030,Kit,2023-11-27T14:57:01Z,2025-06-09T17:31:36Z,b1c7e0fa-d034-54e4-93fd-f22a71e035f2,7e94ffde-5646-5abe-b5ac-ec782715f185
adf50540-9baf-57c2-aaf5-d959645a40d0,DL-UM-40023,GEO-UM-40023,Kit,2023-11-29T20:59:28Z,2024-06-03T21:07:42Z,8374bc64-1021-525c-b221-2f58e0343cab,cba72425-750c-5db3-892e-19a24a192639
d2565508-b93e-5bd8-a627-c1ab0b237b7c,DL-D10-350001,GEO-V12-400011,Kit,2023-12-01T14:17:48Z,2025-05-22T19:05:01Z,83e3cec1-2b8f-5ad7-bc31-6823946ead1d,ec9f23d6-b1ed-575f-b180-c4ac11ae6471
f1680161-0285-5655-aa1c-900ef00600bc,DL-UM-40028,GEO-UM-40028,Kit,2023-12-01T20:11:59Z,2024-07-31T21:46:02Z,4418c004-0a67-547f-b0ad-a1008c5ecc35,06cde6ef-c527-51c4-bebd-ffd63f8c59b3
099713e4-3f83-518d-abe3-69db0c1ed745,DL-BE-30018,GEO-BG-30021,Kit,2023-12-05T14:32:24Z,2024-02-19T21:34:16Z,02b8799c-8e44-5548-ba2c-08acb9041dd5,4c796749-0643-517b-b3f3-4e91bb4e56ab
d9a003f6-9059-50f9-a3b8-49781611eb22,DL-UM-40038,GEO-UM-40038,Kit,2024-01-01T13:24:16Z,2025-05-16T17:45:38Z,e5a74146-2821-57e0-ab57-da6a96a7e19a,bb89a61c-ace3-5c3c-b81e-865d47d355c9
f44fc0e7-25aa-523f-81d4-3c0ad2f2ef1a,DL-BE-30011,GEO-BG-30025,Kit,2024-01-01T21:14:25Z,2024-05-31T18:12:24Z,7a2f655b-d90f-5451-9279-833ba1cbc1f4,6aff311e-adec-5272-a758-6b4b0c6df213
74118ce3-df23-5ea3-aef8-1a242f1c030f,DL-UM-40022,GEO-UM-40022,Kit,2024-01-08T18:46:07Z,2024-01-24T18:03:21Z,a522f7fe-ee61-5028-a8a6-3abc82c31877,3e9a5315-84ae-5962-8349-01ee4ed2b796
0616ec1a-d666-57c6-b83b-487619590a4b,DL-UM-40011,MDM-3000000009,Kit,2024-01-10T22:04:37Z,2026-01-26T20:31:51Z,7289bbf9-06bb-57a5-af5d-1385313d2b46,3c809dee-60b3-5cef-8cfd-024c6e088987
2dfbb30c-6d63-57df-9c52-f220cf44f794,DL-D10-350005,GEO-V12-400004,Kit,2024-01-10T18:31:37Z,2024-03-28T18:11:36Z,6c65c0b2-ff0b-540c-8ba9-20f2735ab37f,236414db-c636-5a8e-826d-97bbcd825aa5
12b58bd7-532e-5680-b3b6-21dcfe9c7d92,DL-D10-350005,GEO-V12-400006,Kit,2024-01-10T18:31:37Z,2024-03-28T18:11:36Z,6c65c0b2-ff0b-540c-8ba9-20f2735ab37f,236414db-c636-5a8e-826d-97bbcd825aa5
01c688c5-5b9c-52df-ba62-76fcf25901db,DL-UM-40002,GEO-UM-40002,Kit,2024-01-12T16:12:59Z,2024-02-28T20:04:20Z,0c303b68-6266-5d6b-a8d4-9be9a7035387,01a1977c-bbce-5722-aca8-893a60990fcc
955bf72c-250c-5b20-bb6c-2a93fd7a0261,DL-BE-30013,GEO-BG-30031,Kit,2024-01-22T19:44:59Z,2024-04-18T21:33:17Z,aac7d87f-ec92-5f09-85c4-70ffdc06e897,74ab1acc-02e3-58b9-8676-ab350629dfad
73076023-8936-52d3-8c1a-ea86933e1dfc,DL-UM-40005,GEO-UM-40005,Kit,2024-01-22T18:24:40Z,2024-05-24T20:29:48Z,ddf3d557-c7ad-5ba2-a4bd-6d0f87856828,41b468f3-3f69-5085-b270-de36577d8196
e021eeb9-fc98-529e-a7e1-7a5fe97366ca,DL-UM-40005,MDM-3000000003,Kit,2024-01-22T18:24:40Z,2024-05-24T20:29:48Z,ddf3d557-c7ad-5ba2-a4bd-6d0f87856828,41b468f3-3f69-5085-b270-de36577d8196
c2564147-35c4-5726-af62-2abdb3c65985,DL-D10-300005,GEO-V12-400003,Kit,2024-01-25T22:24:00Z,2025-02-17T22:30:40Z,c438da70-0618-58f8-9eca-a1542acf1828,47bafbd7-6eb6-573e-9175-eccb54f519e8
baac2fa6-ed1c-593e-bc87-79480ddfa63f,DL-D10-350000,SLM-S50-500019,Kit,2024-01-30T20:45:36Z,2024-04-29T20:39:28Z,3418ffa4-b907-55da-93d2-b1d147eb96e1,e1b99832-6e94-520c-802f-e87806968110
396ac526-8700-53e8-9c07-2fc3b0c0cece,DL-D10-350000,GEO-V12-400013,Kit,2024-01-30T20:45:36Z,2024-06-03T20:00:56Z,3418ffa4-b907-55da-93d2-b1d147eb96e1,8f7ec7b1-14ad-5629-a2bb-3435dd229469
26a55582-4027-5261-9592-f32ce1eed35b,DL-UM-40022,GEO-UM-40022,Kit,2024-02-05T15:18:18Z,2024-03-26T20:42:10Z,381b5b36-24cd-583c-92ba-ff90a13f3246,91589153-fef4-52c2-a7f4-f3c891e71094
db720299-8698-5baf-9da6-079080012999,DL-BE-30007,GEO-BG-30017,Kit,2024-02-09T19:29:11Z,2024-06-09T19:45:50Z,c9b6eadd-5939-5844-8279-49df1e377835,a49daa56-befd-56fe-8b63-103d0e3a0c93
7d44b50b-17dd-5a66-b27a-b53e9dff35bb,DL-UM-40014,GEO-UM-40014,Kit,2024-02-12T15:53:44Z,2024-10-28T17:52:10Z,04e838e8-194e-57d0-8c83-b4e33a01309c,c8c7ac22-22a9-55c2-ae28-7cddf4254d44
48425004-0e41-5606-9c31-3833539fd75f,DL-BE-30016,GEO-BG-30006,Kit,2024-02-15T19:19:34Z,2024-10-14T10:03:00Z,9f80ee05-958f-5778-bb70-c15140f1ff18,e5d15b97-faf6-566b-a570-ff1826d6b69a
37c11c41-19db-5d65-a0eb-afa8ff4f9fd7,DL-UM-40006,GEO-UM-40006,Kit,2024-02-20T15:09:12Z,2024-05-27T18:40:31Z,f0ccfd18-95ce-5eba-acd2-36dc2500e1ff,1089de71-3273-58ff-babd-55f76f052edd
eb2ac806-1a56-5636-8df5-2c4cc2ceed8e,DL-BE-30034,GEO-BG-30026,Kit,2024-03-04T19:37:34Z,2024-03-18T20:00:45Z,63de7692-cb05-503a-a115-24f068eedf1d,218b1477-8d6b-583a-8388-a0c0cfaa01f3
0142e50f-d409-5c87-8b15-8fb228b5b933,DL-D10-300004,GEO-V12-400009,Kit,2024-03-12T16:27:55Z,2025-11-21T21:13:25Z,4767e338-4815-5dbc-903a-717bfeef9459,f8b3875c-8881-53e1-bdcd-889be7f6d870
e9dadd29-8adf-550e-99ae-426d1feb8162,DL-D10-300004,SLM-S50-500012,Kit,2024-03-12T16:27:55Z,2025-11-21T21:13:25Z,4767e338-4815-5dbc-903a-717bfeef9459,f8b3875c-8881-53e1-bdcd-889be7f6d870
89f01b84-77f7-55f7-82d7-47afbf04ac66,DL-UM-40015,GEO-UM-40015,Kit,2024-03-26T13:15:30Z,2024-06-28T19:36:37Z,b8e13110-8ade-5b61-b163-0a9cf30b38a3,a0bd9a15-a40c-522c-a822-a28ea262495b
71a36c03-e07d-5a87-b8c5-e9b5f0020a90,DL-BE-30036,GEO-BG-30030,Kit,2024-03-29T12:17:50Z,2024-05-10T18:31:33Z,84765128-1d12-577a-a036-9fb2fde9f255,de9d2562-febd-5893-9b38-f3f63a6716c9
bc9f6205-b7f9-5496-bda2-c73f52d9316c,DL-BE-30036,GEO-BG-30033,Kit,2024-03-29T12:17:50Z,2024-06-21T19:54:20Z,84765128-1d12-577a-a036-9fb2fde9f255,cb96b7fe-764e-5d81-9afb-86db740d331e
6f69cb41-034a-5ab2-8ba9-bbd07df5c884,DL-UM-40010,GEO-UM-40010,Kit,2024-04-11T16:03:35Z,2026-02-18T18:36:17Z,b2f3331f-9b5d-527b-9a0f-154ff47d4dd4,b8d2aead-02a2-5718-9722-1b47827b2eb8
61b9a056-c18f-521c-bba4-859561092e1b,DL-UM-40010,MDM-3000000010,Kit,2024-04-11T16:03:35Z,2026-02-18T18:36:17Z,b2f3331f-9b5d-527b-9a0f-154ff47d4dd4,b8d2aead-02a2-5718-9722-1b47827b2eb8
43cf8e38-a8ab-5bbd-879a-5bc2ed7aea97,DL-UM-40002,GEO-UM-40002,Kit,2024-04-15T20:15:32Z,2024-11-18T18:44:47Z,c9054098-aeaa-58bc-bc87-3aa1444b6b2e,c6e23c33-5ba9-598f-bebe-2cbdc72a5894
49d8157f-d16e-55f9-8546-fdd8e6a865a2,DL-D10-300006,GEO-V12-400010,Kit,2024-04-24T15:03:22Z,2024-11-24T22:42:42Z,80529797-bda8-5180-9398-47e48df7686e,82131965-c570-571f-9a50-7f7750bd4f24
60c1e3a5-de0f-52ba-a1c4-618346ee5873,DL-UM-40036,GEO-UM-40036,Kit,2024-04-24T21:45:53Z,2024-08-21T20:39:17Z,9ece6e28-d5f1-58a4-b06f-cd5794e11bb4,39bc9e58-71e1-5592-8205-7ba9292b9482
172e9c0d-0eca-5a4f-84f9-aca29c97d593,DL-BE-30008,GEO-BG-30009,Kit,2024-04-29T20:24:42Z,2026-09-01T20:53:14Z,e900c6b3-e381-5415-a871-ba462c101c6e,87ba0819-52f4-5aff-a2ce-5d95410488ed
2ce1814c-a001-54ca-95c6-aae53641f5ea,DL-BE-30009,GEO-BG-30020,Kit,2024-05-02T15:30:28Z,2025-09-11T21:40:38Z,f8818c73-827a-5f12-938c-b4b3809df7ff,16ff24c0-c5a8-5d6d-ba3e-cfa7d5f4366e
5d75c58a-7b55-578c-a597-5cfef590d889,DL-D10-350005,GEO-V12-400004,Kit,2024-05-02T16:03:25Z,2024-11-13T18:37:32Z,c3ef8162-2f8a-5a7e-9e18-758cf4e6a6c4,6a513289-1651-5484-b0a9-98eb87c50770
1a18e578-f4be-5add-9adc-187c60821b54,DL-D10-350005,GEO-V12-400006,Kit,2024-05-02T16:03:25Z,2024-11-13T18:37:32Z,c3ef8162-2f8a-5a7e-9e18-758cf4e6a6c4,6a513289-1651-5484-b0a9-98eb87c50770
732c47e8-cb98-51d6-ab0c-61e6f742c4cf,DL-BE-30013,GEO-BG-30031,Kit,2024-05-08T21:59:18Z,2025-01-28T19:09:47Z,ce533039-5281-5feb-99f5-87f4b901abd5,2cd7bc3c-12e1-5ada-8285-e271f6d5e204
e2a156e4-e4b3-5b1f-a953-cf4bc69859e4,DL-UM-40003,GEO-UM-40003,Kit,2024-05-14T15:24:00Z,2025-05-20T21:27:26Z,8ac2d062-2e8f-59bb-8747-52681c158cdf,abbf45ca-7079-5398-ba60-07a139222569
4e8f09e0-65c1-52d2-946b-fbfa6a77d664,DL-UM-40003,MDM-3000000006,Kit,2024-05-14T15:24:00Z,2025-05-20T21:27:26Z,8ac2d062-2e8f-59bb-8747-52681c158cdf,abbf45ca-7079-5398-ba60-07a139222569
7940b0e9-57da-56a8-92d9-ceef0401a9ba,DL-UM-40003,SLM-UA-40001,Kit,2024-05-14T15:24:00Z,2025-05-20T21:27:26Z,8ac2d062-2e8f-59bb-8747-52681c158cdf,abbf45ca-7079-5398-ba60-07a139222569
31b1d009-d241-56a1-a3aa-09fdc84dd5fb,DL-UM-40004,GEO-UM-40004,Kit,2024-05-15T14:20:03Z,2024-07-15T20:50:10Z,f3865256-3127-51ac-bbfd-6ca3d8b5155f,35b10101-afe6-5f1d-bd8c-be8e0bae1a42
e75452c5-59fc-552f-abdf-b6490b1a8ccf,DL-UM-40004,MDM-3000000005,Kit,2024-05-15T14:20:03Z,2024-07-15T20:50:10Z,f3865256-3127-51ac-bbfd-6ca3d8b5155f,35b10101-afe6-5f1d-bd8c-be8e0bae1a42
534e8a46-aa44-52ff-9df1-0a738c4ed941,DL-UM-40026,GEO-UM-40026,Kit,2024-05-31T18:22:28Z,2024-07-30T17:15:05Z,d663f4bd-8999-52e7-8c33-5aa3b37fb9de,45b5e984-50f6-5343-8d17-f5f81b4936d5
1bb5e0e9-ce14-58a0-be0c-68e733c3dac3,DL-BE-30034,GEO-BG-30024,Kit,2024-06-03T15:52:11Z,2025-04-03T19:38:38Z,e088dcdf-23b3-5a05-8c99-923e77287f46,1e763b77-6a89-5ac3-aa80-7d4acc34bfb2
241d5abc-efa2-53ca-b1ee-0cf8c8e406b9,DL-BE-30034,GEO-BG-30026,Kit,2024-06-03T15:52:11Z,2025-04-03T19:38:38Z,e088dcdf-23b3-5a05-8c99-923e77287f46,1e763b77-6a89-5ac3-aa80-7d4acc34bfb2
bc36cfa4-f256-5d1a-80cb-f5544e5ba24b,DL-UM-40006,GEO-UM-40006,Kit,2024-06-12T12:47:04Z,2024-10-24T21:53:49Z,b05e70b9-eb9e-5511-849a-02426d3eb688,c6d1c703-d39e-5c99-8bd3-67643d081dd7
26e59a28-cc02-5cfa-b61c-5d750a3f1c2a,DL-UM-40023,GEO-UM-40023,Kit,2024-06-14T16:09:52Z,2025-08-04T21:42:19Z,bde807ed-5f38-518d-9914-f7be05bfe5b0,16ff7217-0202-527e-93df-25999439d090
a00404a7-07a6-5d99-9b01-1b172bbe1103,DL-UM-40005,GEO-UM-40005,Kit,2024-06-20T19:57:15Z,2024-07-22T20:37:42Z,2e012ccf-7947-547d-a0f4-25826478f391,81a86f68-42b2-58f1-900b-6acfeb9c7ecb
2943787f-9635-5b93-b15a-7e0160103ab7,DL-UM-40005,MDM-3000000003,Kit,2024-06-20T19:57:15Z,2024-07-22T20:37:42Z,2e012ccf-7947-547d-a0f4-25826478f391,81a86f68-42b2-58f1-900b-6acfeb9c7ecb
f7b88881-8d29-5172-9f99-5f54b9b52d6e,DL-UM-40022,GEO-UM-40022,Kit,2024-06-24T10:34:34Z,2024-09-06T21:21:47Z,28ddf5cd-f871-5971-b901-fb993dcc7217,711f2ce5-2a86-517e-ab66-17eda079bad3
bf3467b8-0832-594a-be1d-ddd0ba3dabad,DL-D10-350000,SLM-S50-500019,Kit,2024-06-26T19:09:50Z,2024-07-09T21:53:58Z,210d7c33-8e49-5bd2-a3d9-f3ca69636183,7fc89962-4c75-5e05-9de1-b242ea6856de
dbe80767-362b-5b1b-bb0e-9a3992b7729d,DL-BE-30015,GEO-BG-30013,Kit,2024-07-02T18:26:36Z,2025-06-30T19:49:59Z,dc365230-749c-5408-b129-0c963cdd4d33,36485f83-dec1-5c7c-a00c-d96e1c285036
d0bfc031-f4e7-5e20-9901-7433bb5482ee,DL-UM-40015,GEO-UM-40015,Kit,2024-07-08T20:34:35Z,2026-02-02T20:36:15Z,49916258-12db-58e9-bcfc-d053eab7b806,132a017b-6323-5545-a046-4156794b8422
05892976-ca31-50c5-bbd9-6a24a4febc83,DL-UM-40001,GEO-UM-40001,Kit,2024-07-15T11:03:49Z,2024-12-06T19:29:44Z,129d3586-f018-5053-9264-7cdc93156096,ab5a9b93-c53f-5594-aa8c-65ecbd7ce97b
6d726fc7-2b18-5749-922f-b701900b635e,DL-UM-40016,MDM-3000000002,Kit,2024-07-16T13:28:50Z,2025-01-09T22:06:36Z,cef3d009-83a8-5c57-ad3c-83e981c0a6fd,5150d3e7-4d57-5af4-a561-dd761b278fa6
e11f4ede-83d6-5286-a147-9c17ca365452,DL-UM-40016,GEO-UM-40016,Kit,2024-07-16T13:28:50Z,2025-01-09T22:06:36Z,cef3d009-83a8-5c57-ad3c-83e981c0a6fd,5150d3e7-4d57-5af4-a561-dd761b278fa6
72d69036-e50e-5ab2-9b76-5be25f38f949,DL-UM-40035,GEO-UM-40035,Kit,2024-07-17T17:19:20Z,2025-10-08T21:37:03Z,aad5c81b-bc45-5b73-a90e-298832203c49,7e5762eb-7440-5723-87ba-81992983ca06
b521d95d-479d-56ea-965a-9cbf35b6fa4f,DL-D10-350000,GEO-V12-400013,Kit,2024-07-17T11:23:22Z,2024-09-17T18:44:18Z,0db5608a-944c-5465-b922-ce3a6a23fa9b,1ee61bdb-3e4b-5b11-a119-9d0d830e1017
a75a4990-9259-5831-913e-8e5f2f2f443c,DL-UM-40005,GEO-UM-40005,Kit,2024-07-29T13:08:32Z,2024-08-12T18:19:19Z,e3c19aed-a094-57ce-a152-22d790219a85,8f973702-165a-526f-8d85-85728c03cf3a
d0866ff1-3029-504c-a338-8917da04e586,DL-UM-40005,MDM-3000000003,Kit,2024-07-29T13:08:32Z,2024-08-12T18:19:19Z,e3c19aed-a094-57ce-a152-22d790219a85,8f973702-165a-526f-8d85-85728c03cf3a
da69390c-b0b4-5b1e-b749-71870fd1b78a,DL-BE-30036,GEO-BG-30030,Kit,2024-08-02T20:22:41Z,2025-03-06T19:41:27Z,ed013ebe-ddf3-5750-b526-c09bd6ed2190,3a442bd7-1d6c-5beb-a508-a3432b809af2
851df1e3-ed51-5749-a3dc-34dfbab62352,DL-BE-30036,GEO-BG-30033,Kit,2024-08-02T20:22:41Z,2025-03-17T18:05:05Z,ed013ebe-ddf3-5750-b526-c09bd6ed2190,a32e0dbd-abf2-5abf-8e03-e150ec7c7356
fa0a5131-b41d-5e9c-abe4-3dac5b748155,DL-UM-40028,GEO-UM-40028,Kit,2024-08-05T18:12:49Z,2026-05-14T18:02:20Z,94b0d66a-2983-5e73-8695-e4db4f378cf4,7fe5f503-3d27-5ffd-8229-4d5de8d0e2bc
60638970-e3ac-581c-9b4d-177b1ce7c0a8,DL-BE-30020,GEO-BG-30022,Kit,2024-08-12T20:47:39Z,2024-09-20T22:43:44Z,c04b5afb-1d13-518f-81a2-fc4aade2e4b6,ee3ed214-fe19-5323-a259-63ada3e7cd36
5a8510f5-7cd1-5d81-afbf-ceb5e0bc6045,DL-BE-30007,GEO-BG-30017,Kit,2024-08-19T21:58:55Z,2025-05-02T18:18:48Z,f43ffcc1-71a9-5332-a7f6-0cbf3e5bb525,af69d620-b6b6-52be-9578-e50e19682023
824dc9e7-05e6-527e-89fb-f196d005a28d,DL-UM-40034,GEO-UM-40034,Kit,2024-08-26T12:05:45Z,2024-11-25T19:55:42Z,1074304f-229d-53dc-9674-350008f0ba63,8cb70586-7a54-52f3-b143-e92733ba46d1
747080bc-0109-5158-b1c7-1e3332d909fb,DL-D10-300003,GEO-C22-450007,Kit,2024-09-04T13:14:41Z,2025-03-25T17:00:05Z,173f85f3-c0d1-5d6b-9f6a-625ac1f8ff69,26f45da8-4322-5527-bb1c-d538397bfb14
3d8f0a14-ed3d-55ae-a5fa-03f804089338,DL-UM-40005,MDM-3000000003,Kit,2024-09-11T16:25:52Z,2024-10-14T20:28:26Z,9d5a692c-c26e-5d2b-b21c-ebd62e384712,b47b31d7-f42d-5c01-832a-e78c632dc826
a7ae5455-428e-59e4-a0da-db2de20ce0d0,DL-BE-30041,GEO-BG-30029,Kit,2024-09-30T19:46:05Z,2025-07-22T18:41:29Z,409888d3-bc24-5605-b65a-a486018d8615,28af9e22-a110-5df6-8ecb-02c62898b927
03d3c701-b788-5cf8-a6c5-8c6598e4d112,DL-D10-350000,GEO-V12-400013,Kit,2024-10-03T19:12:40Z,2024-10-29T18:00:15Z,ac363797-661c-5f42-897f-618a45e33f53,a960fddd-b640-549b-9f34-6efa41545aa6
10501ce1-b18f-5200-ab26-dd29a32659f1,DL-UM-40036,GEO-UM-40036,Kit,2024-10-09T21:16:30Z,2025-09-17T18:12:58Z,44b31349-a486-577c-895e-2359db57bf7b,06995f45-a467-5677-9d37-935dc784f924
7827de79-4cfe-51b7-a713-b5a4946e45b8,DL-BE-30016,GEO-BG-30006,Kit,2024-10-21T14:59:38Z,2024-12-09T22:05:20Z,92944d17-4892-5a66-b036-76e8bd5430bb,d617ddb3-6ea0-58fe-9c1c-6cf7a91ca1ba
2e548097-9d25-565d-b128-60ec59a0330f,DL-UM-40014,GEO-UM-40014,Kit,2024-11-05T20:16:10Z,2025-01-17T18:09:43Z,936dc95f-fb0b-557c-b1d8-82b232424f8e,ddb2ed82-1f8d-52a6-a4f6-9f93ebb96b90
a633e6d7-2903-5d6d-8dee-57a258b4bcb0,DL-D10-350000,GEO-V12-400013,Kit,2024-11-06T15:44:02Z,2025-10-09T20:22:17Z,749be515-1f55-5a25-8dd6-c0eda988e59b,2793e3fa-d225-5a8a-bfbc-05a68a0b2f7b
9fcfd697-88e8-5c1f-a08b-4da36c86e684,DL-UM-40022,GEO-UM-40022,Kit,2024-11-21T21:23:53Z,2024-12-04T20:03:57Z,90640b1d-6698-5e25-82f6-38ea92e7929f,0b256119-d3fa-52e7-bfa2-5e3c3f8d93b1
7357d326-f236-5d88-a9c9-81a2563f5690,DL-UM-40005,MDM-3000000003,Kit,2024-11-25T19:59:27Z,2026-03-11T17:54:37Z,ea6a594a-1642-5bc9-8738-31abe0ff6787,52ea6c2d-52cb-5601-9b5d-3576ac3b4737
686a6f85-9bf0-5e8c-964d-4edc145b7545,DL-BE-30011,GEO-BG-30025,Kit,2024-11-26T15:32:53Z,2024-12-27T22:54:18Z,d3426a18-7090-5ba7-8792-e2153f391976,e0d2eefb-4202-59e7-ab94-f518440620ef
6712f6ae-311c-514f-b7fa-fe9a2de0fda3,DL-UM-40034,GEO-UM-40034,Kit,2024-11-27T17:38:05Z,2026-03-09T20:04:40Z,e74f069c-005c-546b-a9a8-9db3e51cb15d,87317d7e-a552-5eef-a1ab-6739106444fd
26c1a28e-d10f-58b3-b6f8-6017122756f5,DL-UM-40039,GEO-UM-40039,Kit,2024-11-29T15:47:29Z,2025-02-07T19:21:45Z,a12ee721-079f-5a85-80a2-f9939711dd58,35122f47-39fb-5b69-a0be-60d43661531f
784948e8-5046-5f37-9a7e-3b61abefd4bf,DL-UM-40006,GEO-UM-40006,Kit,2024-12-05T14:07:23Z,2025-04-24T20:24:56Z,b989071d-6df9-5551-9380-1fa19e7edb6f,806ce11f-1a65-5a7a-b765-f897caa5e1fb
041850cb-bc7b-5847-b1cc-1aca0dfe20b5,DL-BE-30023,GEO-BG-30027,Kit,2024-12-05T15:42:27Z,2025-03-03T21:21:04Z,5b0d8d4c-82c6-564d-9bfc-a257b7d88eba,d8580eb9-c6a9-565e-b7e3-66f8aa051709
1658eb79-5f62-5362-816c-8049bc65d1a1,DL-UM-40002,MDM-3000000000,Kit,2024-12-11T21:53:20Z,2025-03-31T17:30:25Z,47d37d14-f2cb-5299-af8d-a10de5fd3e65,bfe12f9c-72f6-5752-afb9-f16d7f43d937
f38b5851-2690-5d13-b836-fd5134969764,DL-BE-30016,GEO-BG-30006,Kit,2024-12-13T14:13:38Z,2025-09-15T19:33:47Z,7927e8e0-05b4-581c-8dcf-509dd8b1bf3b,5a7f8648-28b9-502f-b4ed-e0e576d519ae
7cc6975e-b2ed-57c7-893a-ef47fd2b13d2,DL-BE-30018,GEO-BG-30021,Kit,2024-12-23T16:37:28Z,2026-01-12T20:42:59Z,c59533b4-d033-5af1-88a8-73e8ec2d8017,781e30db-e9a5-53d7-becb-661acba3b854
e638676a-a438-59b2-a5b4-409ab491d23b,DL-UM-40025,GEO-UM-40025,Kit,2024-12-25T16:31:18Z,2025-07-24T10:14:22Z,00c93eb4-a14b-5552-b8da-d0ca6eff6879,cbb45afa-1229-5cc7-a110-ea0d0408c595
cfebf4ff-2326-5eaa-a989-f7afd602e89c,DL-D10-300006,GEO-V12-400010,Kit,2025-01-01T13:52:23Z,2025-08-22T19:52:08Z,28ea294d-74be-55a6-b8fa-c0abcee0ed11,5d6de4f5-6745-5b05-a1cd-047080d0eb67
0f124408-464a-5fd9-ad41-c1145cd13fc6,DL-D10-350005,GEO-V12-400004,Kit,2025-01-13T14:31:07Z,2025-05-19T18:32:16Z,ea592e84-b47a-5cf6-ad36-01856dec5a81,27bef9bf-9732-5060-b606-eb2c4259255e
ad2db079-41b4-5e14-8921-b5227f7e10a8,DL-D10-350005,GEO-V12-400006,Kit,2025-01-13T14:31:07Z,2025-05-19T18:32:16Z,ea592e84-b47a-5cf6-ad36-01856dec5a81,27bef9bf-9732-5060-b606-eb2c4259255e
9a344de6-db5c-5d8e-95c7-31247bbf7dae,DL-UM-40009,MDM-3000000001,Kit,2025-01-14T21:32:50Z,2025-06-09T21:17:45Z,a7b49f83-ec81-5493-ae19-30e980f275e1,6a89b27e-e4aa-5450-a432-db905a0d7011
a96597fc-82f0-5aeb-a095-30ccdfc65b10,DL-UM-40016,MDM-3000000002,Kit,2025-01-17T19:24:06Z,2025-02-08T22:14:23Z,ae17b66f-1ee9-562a-847a-bd6fd6eb9f83,3965087f-2494-571a-ad82-73f0a529a29a
