LineId,TransactionName,AssetId,StatusBefore,StatusAfter,KitRole,Orientation,PowerSource,Condition,Processed,Notes
a33eb6aa-32f6-5faf-90a3-a41e9ac22f9a,TXN-013491,SLM-S50-500002,InCalibration,Available,,,,,TRUE,
6e8b7879-1ac5-5dc3-98bd-b84876a5c65d,TXN-013492,DL-BE-30048,CheckedOut,Available,,,,Good,TRUE,
b54e27e0-3e20-5fd0-a9e8-df4aaa0f002d,TXN-013493,DL-BE-30021,CheckedOut,Deployed,Primary,,Battery,,TRUE,
77f92b58-86dd-5e01-8cb4-4d527ac64adc,TXN-013494,MEMS-DP6000,CheckedOut,Available,,,,,TRUE,
89dbc0bc-89f1-5620-a35e-0e94c0ce8bb8,TXN-013495,SLM-S50-500000,Available,CheckedOut,,,,,TRUE,
f5752d55-da15-54a8-9580-2acb683e3bad,TXN-013496,DL-BE-30053,CheckedOut,Deployed,Primary,,AC,,TRUE,
b847dfac-23c8-507c-8401-899f285722d4,TXN-013497,SLM-LD-5000000,CheckedOut,Available,,,,Good,TRUE,
b4405d8c-01f4-5887-b8d6-f39de13a618f,TXN-013498,CAM-7000001,CheckedOut,Available,,,,Good,TRUE,
fef689a2-1a60-57b8-913c-75fd82e926f3,TXN-013499,SLM-S50-500011,Available,CheckedOut,,,,,TRUE,
58e43e0e-ed6e-52f3-a85c-637a8da355e1,TXN-013500,GEO-SE-30001,Available,InCalibration,,,,,TRUE,
077e93ef-dc57-517b-8993-dff93f56bb3f,TXN-013500,SLM-S50-500020,Available,InCalibration,,,,,TRUE,
78ba0c53-ff1c-5219-94f7-df2e4b2ad9c8,TXN-013501,AC-5001,CheckedOut,Available,,,,Good,TRUE,
d69032f3-dbda-56d4-8a58-d36d32f6646e,TXN-013502,DL-BE-30013,CheckedOut,Deployed,Primary,,Battery,,TRUE,
d9dd0daa-69f3-5ab8-adbe-89b36c742354,TXN-013502,GEO-BG-30031,CheckedOut,Deployed,Sensor1,BH,Battery,,TRUE,
d49cdb2b-6809-5a0a-b84f-16129b24dad8,TXN-013503,DL-BE-30000,Deployed,Deployed,,,,,TRUE,
cd41a0e9-88a7-5923-9e79-ffc6f3ce51bf,TXN-013504,VWR-E-2000000,CheckedOut,Available,,,,Good,TRUE,
7b07618c-3c71-56ef-bef3-019e71ba837d,TXN-013505,DL-BE-30048,Available,CheckedOut,,,,,TRUE,
c6128ed7-68dd-5676-83b7-ce677cba420d,TXN-013506,SLM-S50-500002,Available,CheckedOut,,,,,TRUE,
b48ee3ce-3997-5cf4-9ff1-176b4c8a6313,TXN-013507,GEO-BG-30030,Deployed,CheckedOut,,,,Good,TRUE,
b27925f6-ef13-5f62-bdcd-08cbe675b01c,TXN-013508,DL-BE-30048,CheckedOut,Deployed,Primary,,AC,,TRUE,
bc0369c2-ffdc-5973-800b-12b1c1b37b10,TXN-013509,GEO-BG-30030,CheckedOut,Available,,,,Good,TRUE,
03957e93-9bcf-5c1f-952b-6f9ab863c15c,TXN-013510,DL-UM-40004,Available,CheckedOut,,,,,TRUE,
e1456ca1-9047-5470-aa0f-749041f398cf,TXN-013510,GEO-UM-40004,Available,CheckedOut,,,,,TRUE,
1e3db433-c258-57f3-a4d5-88174ceb32d0,TXN-013510,MDM-3000000005,Available,CheckedOut,,,,,TRUE,
d6046e48-a691-548b-9863-485a02eab543,TXN-013511,SLM-LD-5000000,Available,CheckedOut,,,,,TRUE,
df54ce44-f386-5ba9-ac4d-10ad3544dad4,TXN-013512,GEO-V12-400014,Available,InCalibration,,,,,TRUE,
b20a9aa9-4b94-5866-a71b-635cd5e0be5d,TXN-013513,AT-5001,Available,Available,,,,,TRUE,
42dad0a2-1eff-5c61-91c9-cefd3de6a82c,TXN-013514,CAM-7100000,CheckedOut,Available,,,,Good,TRUE,
b5a25a9b-c694-5887-953e-7ecfec5caa98,TXN-013515,GEO-C22-450003,InCalibration,Available,,,,,TRUE,
d575f1e6-7db4-5478-9959-4a9b178df894,TXN-013516,GoPro-C90000000,CheckedOut,Available,,,,Good,TRUE,
34029c9e-f19e-58b7-8ce1-63a946ebdb17,TXN-013517,SLM-S50-500015,CheckedOut,Available,,,,Good,TRUE,
9ae2a346-6de9-5034-8c46-93cff65fd1f8,TXN-013518,DL-UM-40003,Available,Deployed,Primary,,Battery,,TRUE,
ed75f367-6b0c-5b41-b789-ef67e442e37c,TXN-013518,GEO-UM-40003,Available,Deployed,Sensor1,E,Battery,,TRUE,
e374ef0b-cc74-5e52-a061-aec3cfa43a96,TXN-013518,MDM-3000000006,Available,Deployed,Modem,,Battery,,TRUE,
0217d4f8-9ab6-5599-be97-8eecaba83a88,TXN-013518,SLM-UA-40001,Available,Deployed,Microphone,,Battery,,TRUE,
a623631f-031c-53e5-b5b4-253142c7541b,TXN-013519,DL-BE-30033,InCalibration,Available,,,,,TRUE,
6ad92202-bb85-5ca9-80ee-f93e9e8d3858,TXN-013520,GEO-BG-30030,Available,InCalibration,,,,,TRUE,
8266c020-86b2-5951-9197-91d74cd5ef40,TXN-013521,DL-UM-40033,Deployed,Deployed,,,,,TRUE,
01858e58-ff36-5c68-9857-67147ecf8b5c,TXN-013521,MDM-3000000007,Deployed,Deployed,,,,,TRUE,
14d07a99-636e-5202-8dc0-59798ecc8298,TXN-013522,DL-BE-30046,Deployed,CheckedOut,,,,Good,TRUE,
96fb2185-a172-53cb-8de1-8a47faa3a631,TXN-013523,DL-UM-40004,CheckedOut,Deployed,Primary,,Battery,,TRUE,
464cbdf2-4c39-5919-8529-2f9d14f3947b,TXN-013523,GEO-UM-40004,CheckedOut,Deployed,Sensor1,H,Battery,,TRUE,
df5ac642-5fdc-5c16-8ea2-b16b296ac2c0,TXN-013523,MDM-3000000005,CheckedOut,Deployed,Modem,,Battery,,TRUE,
e35dba55-3464-54e8-9d85-156b86c69dd1,TXN-013524,TS-62000001,CheckedOut,Available,,,,Good,TRUE,
012b780a-0b0e-50c8-aba1-484c2735913d,TXN-013525,VWR-E-2000000,Available,CheckedOut,,,,,TRUE,
3c711d06-9cae-5f83-8d6a-d9f49e42b80c,TXN-013526,SLM-S50-500021,InCalibration,Available,,,,,TRUE,
78e1b6c6-0657-5039-b197-a42d34d54bdc,TXN-013527,DL-BE-30006,InCalibration,Available,,,,,TRUE,
03f443f9-9c82-5590-aeea-4deb8495380e,TXN-013528,DL-D10-300003,Deployed,Deployed,,,,,TRUE,
1546a899-bcd8-5a3c-9929-01c2f334a84c,TXN-013528,GEO-C22-450007,Deployed,Deployed,,,,,TRUE,
07a3b6ec-9b15-53af-86e5-24669d6887c3,TXN-013529,CAM-7000000,CheckedOut,Available,,,,Good,TRUE,
d07b04f1-3f20-541d-b4ce-92dbbacd7829,TXN-013530,AC-5001,Available,CheckedOut,,,,,TRUE,
4feb3a5a-7cef-56c5-a82c-8e0d44af3014,TXN-013531,DL-BE-30046,CheckedOut,Available,,,,Good,TRUE,
d971b79d-0a68-5a31-b05d-0fa29f6e9da3,TXN-013532,GEO-C22-450006,Available,NeedsRepair,,,,,TRUE,
b628d071-020d-5fc8-a03b-6157923a8cce,TXN-013533,DL-BE-30046,Available,Deployed,Primary,,AC,,TRUE,
dcb42c15-2bb3-55fe-81f5-429937c13fb9,TXN-013534,SLM-S50-500019,Available,InCalibration,,,,,TRUE,
9709026e-a16b-5494-8112-fb9043a6f893,TXN-013535,DL-BE-30037,Deployed,Available,,,,,TRUE,
e71c0e2b-90dd-53fc-9cbe-7f4ce88a6f68,TXN-013536,MDM-3000000000,Available,Available,,,,,TRUE,
7b4d14eb-72ae-53ff-ab06-01b88a1db8d0,TXN-013537,DL-UM-40026,InCalibration,Available,,,,,TRUE,
4318b779-8842-545d-9f53-2cf2cef1d4f0,TXN-013538,CAM-7000001,Available,CheckedOut,,,,,TRUE,
5bc63364-b404-5470-a269-d63f81fb6a9a,TXN-013539,SLM-S50-500015,Available,CheckedOut,,,,,TRUE,
0435d65d-25e8-5f09-ac08-f43b9e6dffec,TXN-013540,GoPro-C90000000,Available,CheckedOut,,,,,TRUE,
fb3262b6-2dd2-5514-8b93-a0a098edcc3b,TXN-013541,DL-BE-30033,Available,Deployed,Primary,,AC,,TRUE,
385a3674-1f75-5ea0-9946-998681184133,TXN-013542,DL-BE-30034,InCalibration,Available,,,,,TRUE,
4d38dc1e-f7ae-535d-9cc9-5d3fe79d7924,TXN-013543,AQDS-900000,Available,CheckedOut,,,,,TRUE,
2d5a0e0e-2cc7-5b4b-911d-13e8e3da91aa,TXN-013544,TS-62000001,Available,CheckedOut,,,,,TRUE,
02ef8a80-3dc9-5819-b6e7-9bec23362844,TXN-013545,DL-D10-300001,Deployed,CheckedOut,,,,Good,TRUE,
fc97778c-3a90-5c1b-803b-c79c52c58e20,TXN-013546,GEO-V12-400002,Deployed,Missing,,,,,TRUE,
ad326186-1c7d-5bc0-8a78-29ded63c20ea,TXN-013547,DL-BE-30035,Deployed,CheckedOut,,,,Good,TRUE,
5f3d9b60-8e47-5dc9-945b-890e50678f65,TXN-013548,GEO-UM-40033,Available,InCalibration,,,,,TRUE,
04393acd-9a8b-58b8-a08a-273cad1c772e,TXN-013549,SLM-S50-500014,CheckedOut,Available,,,,Good,TRUE,
5c5c964a-736c-50e0-8f57-bbc2e948bfaa,TXN-013550,AT-5001,Available,CheckedOut,,,,,TRUE,
250afa63-b551-512a-b15e-27cbd40ea4ef,TXN-013551,DL-UM-40016,Deployed,CheckedOut,,,,Good,TRUE,
0c15179b-4c3c-5487-8c71-cdef37c3f6a3,TXN-013551,MDM-3000000002,Deployed,CheckedOut,,,,Good,TRUE,
5a47e415-6f11-525e-ae1a-c39cc293826b,TXN-013551,GEO-UM-40016,Deployed,CheckedOut,,,,Good,TRUE,
adfa991a-a91e-5d32-9c81-80671acc2ba1,TXN-013552,DL-UM-40005,Deployed,CheckedOut,,,,Damaged,TRUE,
a567c01d-fbb1-507c-92bc-b7c4df2ec595,TXN-013552,GEO-UM-40005,Deployed,CheckedOut,,,,Good,TRUE,
34e8f783-a25d-5e9b-b12d-e929666ca2a4,TXN-013552,MDM-3000000003,Deployed,CheckedOut,,,,Good,TRUE,
b847edf6-b71e-5bd4-b8b6-0e5b1b042567,TXN-013553,DL-UM-40005,CheckedOut,NeedsRepair,,,,,TRUE,
c2453e2f-5182-5e4e-adec-942c15308811,TXN-013554,CAM-7100000,Available,CheckedOut,,,,,TRUE,
ed6f96f1-d7c3-563d-a23b-a32c90fe6d5e,TXN-013555,ACC-DP7000,Available,CheckedOut,,,,,TRUE,
9e6d347b-967c-50f6-ab3b-3d90083e1f31,TXN-013556,DL-BE-30037,Available,Deployed,Primary,,Battery,,TRUE,
f81be0b1-8617-5e2a-a82d-4cefa3f5469d,TXN-013557,DL-BE-30006,Available,CheckedOut,,,,,TRUE,
686e59ea-8897-5ebb-b707-781ee0c1d5a9,TXN-013558,SLM-S50-500007,Available,CheckedOut,,,,,TRUE,
6817ce8b-1e46-5c9c-a76d-a48255902275,TXN-013559,SB-600000,Available,CheckedOut,,,,,TRUE,
537cc6ce-7220-5510-9e2d-e6ccb714332d,TXN-013560,SLM-S50-500020,InCalibration,Available,,,,,TRUE,
fb244ac4-cdc5-5247-a18a-2a26b813642a,TXN-013561,SLM-S50-500008,InCalibration,Available,,,,,TRUE,
7e46ae79-9046-5b7a-8b08-f882fed7becf,TXN-013562,DL-UM-40006,Deployed,CheckedOut,,,,Good,TRUE,
0b80a91a-39fa-5f73-b16f-1399de1519aa,TXN-013562,GEO-UM-40006,Deployed,CheckedOut,,,,Good,TRUE,
90c1f286-d669-5d2a-9757-624f6ddd350d,TXN-013563,AC-5001,CheckedOut,Available,,,,Good,TRUE,
b6c0831c-69e5-5b23-baff-588f4a489aba,TXN-013564,DL-UM-40006,CheckedOut,Available,,,,Good,TRUE,
19e9235e-31a5-55c1-a548-9536855726a1,TXN-013564,GEO-UM-40006,CheckedOut,Available,,,,Good,TRUE,
f807cef0-126d-5812-873b-bd476cd1aae3,TXN-013565,GoPro-C90000000,CheckedOut,Available,,,,Good,TRUE,
578e6fc7-00ad-570d-9704-126d0eac19d9,TXN-013566,GEO-UM-40022,Available,Available,,,,,TRUE,
1fec2761-2776-5985-a4b1-c780972a8013,TXN-013567,AT-5002,CheckedOut,Available,,,,Good,TRUE,
be71e993-924f-5b3d-b04b-7528fa2f74ae,TXN-013568,SLM-S50-500011,CheckedOut,Available,,,,Good,TRUE,
86c2b833-896c-5152-9db9-ac5d0ff77af4,TXN-013569,DL-D10-300001,CheckedOut,Available,,,,Good,TRUE,
18811db4-275f-5b30-bca9-2f54f4600fa0,TXN-013570,DL-BE-30027,Deployed,CheckedOut,,,,Good,TRUE,
8b1f9549-6442-59f9-bb65-70041602f504,TXN-013571,DL-BE-30027,CheckedOut,Available,,,,Good,TRUE,
cd355067-0f7e-57fd-b9a6-d451e095b521,TXN-013572,DL-UM-40026,Available,CheckedOut,,,,,TRUE,
b543e85a-9c64-50c0-b926-7279210f3716,TXN-013572,GEO-UM-40026,Available,CheckedOut,,,,,TRUE,
67c87148-c5a0-59d5-a32c-9408cd8ddc6d,TXN-013573,SLM-S50-500014,Available,CheckedOut,,,,,TRUE,
358896fa-e60e-51a8-8396-fc75105a6f6c,TXN-013574,SLM-S50-500020,Available,CheckedOut,,,,,TRUE,
1673d7f2-0216-5f70-a64b-c82ff1a40ffc,TXN-013575,DL-BE-30006,CheckedOut,Deployed,Primary,,Battery,,TRUE,
e2e9c579-a05e-5a4b-aaac-4c6d6c388c04,TXN-013576,GEO-BG-30030,InCalibration,Available,,,,,TRUE,
bff50906-83cc-5534-a64d-39addc0c03df,TXN-013577,SLM-S50-500016,InCalibration,Available,,,,,TRUE,
9a38808f-635c-5f14-8a95-213c44152032,TXN-013578,GEO-UM-40005,CheckedOut,Available,,,,Good,TRUE,
3488187b-8f28-5b38-9821-cececb5ce1d3,TXN-013578,MDM-3000000003,CheckedOut,Available,,,,Good,TRUE,
03033f11-6b83-525d-8309-12e8ee26c04e,TXN-013579,DL-UM-40016,CheckedOut,Available,,,,Good,TRUE,
4224cbb4-20e5-5f5d-8999-c9138b63a89a,TXN-013579,MDM-3000000002,CheckedOut,Available,,,,Good,TRUE,
773d80d0-51db-5124-9b9a-4363d6ba01f7,TXN-013579,GEO-UM-40016,CheckedOut,Available,,,,Good,TRUE,
8c1b3822-8c11-53d9-9283-2297958530fd,TXN-013580,SLM-LD-5000000,CheckedOut,Available,,,,Good,TRUE,
5a72b2b9-ee8a-5a03-a434-29f631505c41,TXN-013581,GEO-UM-40005,Available,InCalibration,,,,,TRUE,
126cf5e7-04e4-513f-9133-c892f69c0d0c,TXN-013582,CAM-7000001,CheckedOut,Available,,,,NeedsService,TRUE,
2e35ebde-746e-5c67-8622-73e2babdac0d,TXN-013583,CAM-7000001,Available,NeedsRepair,,,,,TRUE,
a4219114-6c09-5d57-9918-ff90b68d3597,TXN-013584,DL-D10-300001,Available,InCalibration,,,,,TRUE,
bf37e0a8-9ebe-5db5-ae9d-085bc61fdd09,TXN-013585,GEO-C22-450006,NeedsRepair,InCalibration,,,,,TRUE,
2e3fd129-cd26-5313-ae34-8ea490a8b5b6,TXN-013586,DL-UM-40038,Deployed,Deployed,,,,,TRUE,
e3439c4c-2cdd-55be-beb0-9953893587cb,TXN-013586,GEO-UM-40038,Deployed,Deployed,,,,,TRUE,
6bad52a9-7b65-568c-8a6f-8810783b2ff0,TXN-013587,DL-UM-40026,CheckedOut,Deployed,Primary,,Battery,,TRUE,
1deb5554-3bea-59b3-83e3-3534f05fb2a2,TXN-013587,GEO-UM-40026,CheckedOut,Deployed,Sensor1,S,Battery,,TRUE,
fb31df30-ffac-52e2-823b-7d28e93e0d60,TXN-013588,SLM-S50-500003,InCalibration,Available,,,,,TRUE,
31af688c-c34f-5171-8d14-34c6dc2786e5,TXN-013589,GEO-BG-30025,Deployed,CheckedOut,,,,Good,TRUE,
8119dff4-9035-5c70-aeaa-098f61a26165,TXN-013590,SLM-S50-500000,CheckedOut,Available,,,,Good,TRUE,
f4a0dcec-9889-554d-9749-31f7d75010b2,TXN-013591,DL-UM-40016,Available,InCalibration,,,,,TRUE,
856f0c93-e1a7-5a67-9b8f-a51a19e878d6,TXN-013591,GEO-UM-40016,Available,InCalibration,,,,,TRUE,
71c294b1-0210-5e2a-888c-6c4691f4c87b,TXN-013592,SLM-S50-500011,Available,CheckedOut,,,,,TRUE,
007d5289-ce52-5eb5-8dfe-d743a7381916,TXN-013593,DL-BE-30034,Available,CheckedOut,,,,,TRUE,
fd23d1a9-1f11-5845-8819-c5d778c33740,TXN-013593,GEO-BG-30024,Available,CheckedOut,,,,,TRUE,
d0dde441-bc1d-52b7-8cd4-5122299f2ba3,TXN-013593,GEO-BG-30026,Available,CheckedOut,,,,,TRUE,
f7f2a592-40f3-58a8-8622-e278f695e564,TXN-013594,SLM-S50-500008,Available,CheckedOut,,,,,TRUE,
c83ee6a8-ecf5-540e-9219-7b24f4aa02bc,TXN-013595,MEMS-DP6000,Available,CheckedOut,,,,,TRUE,
ac0c2bb3-97ba-53a1-9ad3-20cb3fa07846,TXN-013596,DL-BE-30027,Available,InCalibration,,,,,TRUE,
0aa104e4-84c5-52b1-a9ac-cca79358153c,TXN-013596,SLM-LD-5000000,Available,InCalibration,,,,,TRUE,
5aa5c22c-7299-5138-9d8c-bafd18581fab,TXN-013597,DL-D10-350000,Deployed,CheckedOut,,,,Good,TRUE,
ddf0f81d-d166-5394-8872-a17cec366036,TXN-013597,GEO-V12-400013,Deployed,CheckedOut,,,,Good,TRUE,
5f796419-a1dc-5c4a-a497-7d3cf7ab6279,TXN-013598,DL-BE-30035,CheckedOut,Deployed,Primary,,AC,,TRUE,
49152d68-5c07-5c67-be1b-abfbe4c550c0,TXN-013599,DL-UM-40001,Deployed,CheckedOut,,,,NeedsService,TRUE,
d3dd5a27-b9da-54d5-b578-696b4f935590,TXN-013600,DL-UM-40001,CheckedOut,NeedsRepair,,,,,TRUE,
fe2b095e-c08b-52cd-bd2f-18caeb3ae81b,TXN-013601,DL-UM-40023,Deployed,CheckedOut,,,,Good,TRUE,
d35c8ff5-bf3a-5283-8528-daca8fa4dc24,TXN-013601,GEO-UM-40023,Deployed,CheckedOut,,,,Good,TRUE,
4a7a6226-bd6e-5d22-a153-b78deb1295c2,TXN-013602,SLM-S50-500000,Available,InCalibration,,,,,TRUE,
98952e12-07c4-59ab-828d-e51a0bd118b6,TXN-013603,DL-BE-30034,CheckedOut,Deployed,Primary,,Battery,,TRUE,
3180f816-cc1f-5bec-b7c2-bb53b5e4c6e9,TXN-013603,GEO-BG-30024,CheckedOut,Deployed,Sensor1,E,Battery,,TRUE,
fbdc11f9-fcbe-5944-bb80-c719f969223a,TXN-013603,GEO-BG-30026,CheckedOut,Deployed,Sensor2,BH,Battery,,TRUE,
4577ad19-69d3-5419-8a34-a0e65e27b7dd,TXN-013604,GEO-V12-400014,InCalibration,Available,,,,,TRUE,
7b8defaa-b228-5a75-acd7-505409147e6d,TXN-013605,SLM-S50-500002,CheckedOut,Available,,,,Damaged,TRUE,
879affcf-8c22-50d7-a734-22c387d5e566,TXN-013606,SLM-S50-500002,Available,NeedsRepair,,,,,TRUE,
cc54aaf3-0657-5c6a-aa33-d564dc97ed03,TXN-013607,GEO-BG-30025,CheckedOut,Available,,,,Good,TRUE,
3b24b3bc-f036-566d-ad65-e67b8c9f7fbe,TXN-013608,GoPro-C90000000,Available,CheckedOut,,,,,TRUE,
59c221f1-03d0-5dd4-b668-e7f74d202725,TXN-013609,AT-5002,Available,CheckedOut,,,,,TRUE,
ee8d761a-acd7-5f35-94db-f168dc9163d4,TXN-013610,GEO-UM-40033,InCalibration,Available,,,,,TRUE,
9fa9d03f-15c2-515b-a94a-d45db8a71c78,TXN-013611,SLM-S50-500003,Available,CheckedOut,,,,,TRUE,
68065341-6e0f-5b65-9c1d-8dd1cc8226bd,TXN-013612,SLM-S50-500016,Available,CheckedOut,,,,,TRUE,
16f4c4ca-0518-597f-9d80-06029b00f9cc,TXN-013613,DL-BE-30041,Deployed,Deployed,,,,,TRUE,
fcfcfa9c-fae2-5c30-9e8e-d054aae84fcb,TXN-013613,GEO-BG-30029,Deployed,Deployed,,,,,TRUE,
48c8606a-ca1c-563f-a0c6-a5db0653e7e7,TXN-013614,SLM-S50-500011,CheckedOut,Available,,,,Good,TRUE,
b8edc97f-400b-5a9c-b812-17235749f153,TXN-013615,DL-UM-40005,NeedsRepair,Available,,,,,TRUE,
1b5f4e39-500b-5edb-8d03-56ec576e526b,TXN-013616,DL-UM-40005,Available,Available,,,,,TRUE,
268e0082-f9a1-5b20-baa6-0913f2f176ed,TXN-013617,CAM-7100000,CheckedOut,Available,,,,Good,TRUE,
906df8d9-85db-56ce-9fb5-2a972230900b,TXN-013618,DL-D10-350000,CheckedOut,Available,,,,Good,TRUE,
0655e4b0-d044-5d94-aed3-99bac5063433,TXN-013618,GEO-V12-400013,CheckedOut,Available,,,,Good,TRUE,
cee7a240-d8df-5007-a52b-b5918c38b62d,TXN-013619,CAM-7000000,Available,CheckedOut,,,,,TRUE,
4a45edcb-ed2d-51ea-bfaf-786d96422a94,TXN-013620,SLM-S50-500007,CheckedOut,Available,,,,Damaged,TRUE,
6f332ad5-aef7-5c42-b276-fba66c67a63d,TXN-013621,SLM-S50-500007,Available,NeedsRepair,,,,,TRUE,
45be23e6-db51-57a3-a663-23b91d225d0a,TXN-013622,DL-BE-30028,Deployed,CheckedOut,,,,Good,TRUE,
429bbada-5a1b-5343-9e9e-8477ffb7521e,TXN-013623,DL-BE-30028,CheckedOut,Available,,,,Good,TRUE,
284279dc-657d-5b9e-87e4-d27fcec8fdc8,TXN-013624,DL-BE-30007,Deployed,CheckedOut,,,,Good,TRUE,
598986ef-4767-5f2c-ae0d-597d4ca420f0,TXN-013624,GEO-BG-30017,Deployed,CheckedOut,,,,Good,TRUE,
1e6df47e-d463-549f-b06d-9ee47a370e13,TXN-013625,DL-UM-40006,Available,CheckedOut,,,,,TRUE,
15442338-08fe-5d0a-b134-037d1c012cf9,TXN-013625,GEO-UM-40006,Available,CheckedOut,,,,,TRUE,
f13d72b1-9628-5832-a924-e8da8c4fe3ba,TXN-013626,SLM-S50-500011,Available,CheckedOut,,,,,TRUE,
8b539047-d88d-5960-a0d9-2fca179a50bc,TXN-013627,DL-BE-30042,Deployed,Deployed,,,,,TRUE,
8b83f1e8-7792-5933-bc52-68bfbebf8fde,TXN-013628,SLM-S50-500019,InCalibration,Available,,,,,TRUE,
c440175e-7903-50cd-ab1e-b11cad73f3a2,TXN-013629,DL-UM-40011,Deployed,Deployed,,,,,TRUE,
40b704c2-b868-56c2-8e5d-feee9a73f532,TXN-013629,MDM-3000000009,Deployed,Deployed,,,,,TRUE,
5ea955f9-b7e9-5235-9297-865bfb4ce3c0,TXN-013630,VWR-E-2000000,CheckedOut,Available,,,,Good,TRUE,
9f03f43d-a329-5879-a0a2-ef2c9ca56ee4,TXN-013631,SB-600000,CheckedOut,Available,,,,Good,TRUE,
deabbc41-1a77-5684-8891-615953f48326,TXN-013632,DL-BE-30026,Deployed,Deployed,,,,,TRUE,
669a87da-0f12-577c-a518-d4680eee21ad,TXN-013633,GoPro-C90000000,CheckedOut,Available,,,,Good,TRUE,
c7a6627f-a82a-5aeb-9b78-50d26bc577b3,TXN-013634,CAM-7000000,CheckedOut,Available,,,,Good,TRUE,
57519495-bbdc-56a1-8f34-613b0e8b2062,TXN-013635,CAM-7100000,Available,CheckedOut,,,,,TRUE,
7ac11351-6ad3-59d0-a6a3-108d5850a32f,TXN-013636,DL-UM-40031,Deployed,CheckedOut,,,,Good,TRUE,
ae44e37b-cef9-5a4a-8101-10ee00d3d3e2,TXN-013636,GEO-UM-40031,Deployed,CheckedOut,,,,Good,TRUE,
c6c7e3db-37fa-53f5-8ef5-3445b2fc14d1,TXN-013637,SLM-S50-500016,CheckedOut,Available,,,,Good,TRUE,
f7edc180-8c44-5aea-b5d4-f1a6a00f7207,TXN-013638,DL-UM-40006,CheckedOut,Deployed,Primary,,Solar,,TRUE,
089cc9ab-1a3c-51fe-bc9f-f88d5966c851,TXN-013638,GEO-UM-40006,CheckedOut,Deployed,Sensor1,H,Solar,,TRUE,
0a2c5b8d-b54a-5d8a-8794-c920265f960d,TXN-013639,DL-BE-30021,Deployed,CheckedOut,,,,Good,TRUE,
d9b90c7c-ce76-5373-803d-bc9d8ed556f6,TXN-013640,DL-UM-40031,CheckedOut,Available,,,,Good,TRUE,
58129249-0623-5c73-8fd6-5969e8fa2ce5,TXN-013640,GEO-UM-40031,CheckedOut,Available,,,,Good,TRUE,
6be98aec-57de-501c-b6e1-8ee1a619adec,TXN-013641,SLM-S50-500003,CheckedOut,Available,,,,Good,TRUE,
f00c3c19-d45c-58ee-b93b-d5d6b48e75ad,TXN-013642,VWR-50000,Available,Available,,,,,TRUE,
086d449a-a851-5617-bebb-7dc4076844e8,TXN-013643,GEO-V12-400013,Available,InCalibration,,,,,TRUE,
28ae68d2-1d62-5d29-b01e-b44b8c15dd4a,TXN-013644,DL-UM-40031,Available,InCalibration,,,,,TRUE,
82814341-c610-5858-b8c3-c5b1166c185a,TXN-013644,GEO-UM-40031,Available,InCalibration,,,,,TRUE,
0e00594a-0295-591a-b67c-6a5dd118adea,TXN-013645,GEO-UM-40005,InCalibration,Available,,,,,TRUE,
fd41654c-4689-500f-b32c-bcf7275ccaaf,TXN-013646,DL-BE-30044,Deployed,CheckedOut,,,,Good,TRUE,
ccff4a10-38a6-5c7d-b9bd-b104dd6731d1,TXN-013647,VWR-70001,CheckedOut,Available,,,,Good,TRUE,
5fab703c-2975-5646-a14e-b563ee79d7a0,TXN-013648,CAM-7100000,CheckedOut,Available,,,,Good,TRUE,
b5e0c3a6-9c6f-56cf-922a-19ed94e0e556,TXN-013649,DL-UM-40023,CheckedOut,Deployed,Primary,,Battery,,TRUE,
f28e1266-c8ce-523d-bed0-7ef8f4558fe0,TXN-013649,GEO-UM-40023,CheckedOut,Deployed,Sensor1,N,Battery,,TRUE,
1ff236a6-4ec8-5d89-ab39-a78da6ffc4d3,TXN-013650,DL-BE-30007,CheckedOut,Available,,,,Damaged,TRUE,
8162387c-7654-59a3-aa51-1f5d0c41e97a,TXN-013650,GEO-BG-30017,CheckedOut,Available,,,,Good,TRUE,
d3235041-875d-560f-b52f-dbe3d07c7904,TXN-013651,DL-BE-30007,Available,NeedsRepair,,,,,TRUE,
62aa8902-5ed2-52b9-8145-ae3d42de3bbb,TXN-013652,DL-BE-30015,Deployed,CheckedOut,,,,Good,TRUE,
b8844780-b851-50c7-af99-93533a417031,TXN-013653,VWR-50000,Available,CheckedOut,,,,,TRUE,
f328c254-e072-5376-b6a5-2656c666c2c9,TXN-013654,SLM-S50-500003,Available,CheckedOut,,,,,TRUE,
b6943835-a741-50de-a171-1ce79a6ac362,TXN-013655,AC-5001,Available,CheckedOut,,,,,TRUE,
1d31b6e7-e4e6-57fd-bf61-ce6a4f05cb9f,TXN-013656,SB-600000,Available,CheckedOut,,,,,TRUE,
e70cdead-fccb-5313-b42b-00d1ccf06d43,TXN-013657,VWR-E-2000000,Available,InCalibration,,,,,TRUE,
57e01c40-645e-5771-a17c-4e4a5f3da968,TXN-013658,DL-UM-40029,Deployed,Deployed,,,,,TRUE,
5c94e9ae-4301-5175-806c-02d3b13d134f,TXN-013659,DL-UM-40022,Deployed,CheckedOut,,,,Good,TRUE,
22679173-22ef-5a3a-840f-d6e5099a9fab,TXN-013660,DL-UM-40022,CheckedOut,Available,,,,Good,TRUE,
ad577039-11d4-5b75-ae87-70c35bad78bf,TXN-013661,DL-BE-30021,CheckedOut,Available,,,,Damaged,TRUE,
