Asset Group,Asset ID,Equipment Type,Manufacturer,Model / Station,Serial Number,Current Office,Last Calibration Service,Next Calibration Due,Notes,Availability Status,Lifecycle Status,Staff,Project ID,Project Name,Location Type,Location,Deployment Date,Retirement Reason,Firmware Version,Pre Amp Serial,Element Serial,Static IP,Carrier,SIM ICCID,Phone Number
Seismographs,DL-UM-17208,Data Logger,Instantel,Micromate,UM17208,Sudbury,,,,Deployed or NOT Available,,,in office - needs calibration,,,,,,,,,,,,
Seismographs,DL-BE-21022,Data Logger,Instantel,Minimate Plus,BE21022,Sudbury,,,,Deployed or NOT Available,,RC,In T Bay office,,,,,,,,,,,,
Seismographs,DL-BE-20910,Data Logger,Instantel,Minimate Plus,BE20910,Sudbury,,,,Deployed or NOT Available,,Rachel Charette,office,,,,,,,,,,,,
Seismographs,DL-BE-21706,Data Logger,Instantel,Minimate Plus,BE21706,Sudbury,,,,Deployed or NOT Available,,Jacob Lemieux Vandal,office,,,,,,,,,,,,
Seismographs,DL-BA-9207,Data Logger,Instantel,Minimate Plus,BA9207,Sudbury,,,,Deployed or NOT Available,,,Pedersen Unit - With Jack,,,,,,,,,,,,
Seismographs,DL-BE-20588,Data Logger,Instantel,Minimate Plus,BE20588,Sudbury,,,"Unit Stolen in Cochrane On, at ONTC train station for ONTC reinstated stations project.",Deployed or NOT Available,,James Ross,STOLEN SEISMOGRAPH - 02406301 - ontc cochrane track,,,,,,,,,,,,
Seismographs,DL-UM-16817,Data Logger,Instantel,Micromate,UM16817,Sudbury,,,TBMBF,Deployed or NOT Available,,James Ross,TBCC new unit to be installed in May 2026,,,,,,,,,,,,
Seismographs,GEO-UM-12104,Geophone,Instantel,Micromate,UM12104,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-12107,Geophone,Instantel,Micromate,UM12107,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-12102,Geophone,Instantel,Micromate,UM12102,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-15714,Geophone,Instantel,Micromate,UM15714,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-13817,Geophone,Instantel,Micromate,UM13817,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-16922,Geophone,Instantel,Micromate,UM16922,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-17178,Geophone,Instantel,Micromate,UM17178,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-17207,Geophone,Instantel,Micromate,UM17207,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-14055,Geophone,Instantel,Micromate,UM14055,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-21943,Geophone,Instantel,Micromate,UM21943,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-16847,Geophone,Instantel,Micromate,UM16847,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-15387,Geophone,Instantel,Micromate,UM15387,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-16842,Geophone,Instantel,Micromate,UM16842,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-16984,Geophone,Instantel,Micromate,UM16984,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-15713,Geophone,Instantel,Micromate,UM15713,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-16956,Geophone,Instantel,Micromate,UM16956,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-21947,Geophone,Instantel,Micromate,UM21947,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-18426,Geophone,Instantel,Micromate,UM18426,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-15426,Geophone,Instantel,Micromate,UM15426,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-11558,Geophone,Instantel,Micromate,UM11558,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-8294,Geophone,Instantel,Micromate,UM8294,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-15816,Geophone,Instantel,Micromate,UM15816,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-17180,Geophone,Instantel,Micromate,UM17180,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-16849,Geophone,Instantel,Micromate,UM16849,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-16821,Geophone,Instantel,Micromate,UM16821,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-16958,Geophone,Instantel,Micromate,UM16958,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-17258,Geophone,Instantel,Micromate,UM17258,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-16917,Geophone,Instantel,Micromate,UM16917,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-23130,Geophone,Instantel,Micromate,UM23130,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-11556,Geophone,Instantel,Micromate,UM11556,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-16959,Geophone,Instantel,Micromate,UM16959,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-19392,Geophone,Instantel,Micromate,UM19392,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-17256,Geophone,Instantel,Micromate,UM17256,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-16845,Geophone,Instantel,Micromate,UM16845,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-17272,Geophone,Instantel,Micromate,UM17272,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-15424,Geophone,Instantel,Micromate,UM15424,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-18472,Geophone,Instantel,Micromate,UM18472,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-15395,Geophone,Instantel,Micromate,UM15395,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-17282,Geophone,Instantel,Micromate,UM17282,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-8291,Geophone,Instantel,Micromate,UM8291,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-18389,Geophone,Instantel,Micromate,UM18389,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-15401,Geophone,Instantel,Micromate,UM15401,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-17052,Geophone,Instantel,Micromate,UM17052,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-15398,Geophone,Instantel,Micromate,UM15398,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-18420,Geophone,Instantel,Micromate,UM18420,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-12103,Geophone,Instantel,Micromate,UM12103,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-12232,Geophone,Instantel,Micromate,UM12232,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-15715,Geophone,Instantel,Micromate,UM15715,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-15376,Geophone,Instantel,Micromate,UM15376,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-17604,Geophone,Instantel,Micromate,UM17604,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-17605,Geophone,Instantel,Micromate,UM17605,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-17175,Geophone,Instantel,Micromate,UM17175,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-8295,Geophone,Instantel,Micromate,UM8295,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-17208,Geophone,Instantel,Micromate,UM17208,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,GEO-UM-16817,Geophone,Instantel,Micromate,UM16817,Sudbury,,,,,,,,,,,,,,,,,,,
Seismographs,SLM-S50-13589,"Microphone, Sound Level Meter",Sigicom,S50,13589,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-D10-112604,Data Logger,Sigicom,D10,112604,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-V12-35680,Geophone,Sigicom,V12,35680,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,SLM-S50-13844,"Microphone, Sound Level Meter",Sigicom,S50,13844,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-D10-M108840,Data Logger,Sigicom,D10M,108840,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-V12-35050,Geophone,Sigicom,V12,35050,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,SLM-S50-14415,"Microphone, Sound Level Meter",Sigicom,S50,14415,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-UM-18236,Data Logger,Instantel,Micromate,UM18236,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-UM-18236,Geophone,Instantel,Micromate,UM18236,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-D10-M106794,Data Logger,Sigicom,D10M,106794,Toronto,,,,Available,Active,,,,,,,,,,,,,,
Seismographs,DL-D10-M106793,Data Logger,Sigicom,D10M,106793,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-V12-35740,Geophone,Sigicom,V12,35740,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,SLM-S50-13859,"Microphone, Sound Level Meter",Sigicom,S50,13859,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-C22-108404,Geophone,Sigicom,C22,108404,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,SLM-C50-118929,"Microphone, Sound Level Meter",Sigicom,C50,118929,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-C22-110483,Geophone,Sigicom,C22,110483,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,SLM-C50-117795,"Microphone, Sound Level Meter",Sigicom,C50,117795,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-C22-117227,Geophone,Sigicom,C22,117227,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,SLM-C50-117797,"Microphone, Sound Level Meter",Sigicom,C50,117797,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-C22-108774,Geophone,Sigicom,C22,108774,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-C22-108771,Geophone,Sigicom,C22,108771,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-C22-108770,Geophone,Sigicom,C22,108770,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,SLM-C50-118985,"Microphone, Sound Level Meter",Sigicom,C50,118985,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-C22-108788,Geophone,Sigicom,C22,108788,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,SLM-C50-118987,"Microphone, Sound Level Meter",Sigicom,C50,118987,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-C22-119234,Geophone,Sigicom,C22,119234,Toronto,,,,Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-C22-108775,Geophone,Sigicom,C22,108775,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,SLM-C50-117794,"Microphone, Sound Level Meter",Sigicom,C50,117794,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-C22-109024,Geophone,Sigicom,C22,109024,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-C22-119236,Geophone,Sigicom,C22,119236,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-C22-109496,Geophone,Sigicom,C22,109496,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-C22-119233,Geophone,Sigicom,C22,119233,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-C22-110372,Geophone,Sigicom,C22,110372,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-C22-108777,Geophone,Sigicom,C22,108777,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,SLM-C50-118930,"Microphone, Sound Level Meter",Sigicom,C50,118930,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-C22-110370,Geophone,Sigicom,C22,110370,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,SLM-C50-118932,"Microphone, Sound Level Meter",Sigicom,C50,118932,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-C22-107436,Geophone,Sigicom,C22,107436,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,SLM-C50-118931,"Microphone, Sound Level Meter",Sigicom,C50,118931,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-C22-108786,Geophone,Sigicom,C22,108786,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-D10-M106790,Data Logger,Sigicom,D10M,106790,Toronto,,,,Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-V12-33660,Geophone,Sigicom,V12,33660,Toronto,,,,Available,Active,,,,,,,,,,,,,,
Seismographs,SLM-S50-14257,"Microphone, Sound Level Meter",Sigicom,S50,14257,Toronto,,,,Available,Active,,,,,,,,,,,,,,
Seismographs,DL-D10-M109559,Data Logger,Sigicom,D10M,109559,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-V12-33040,Geophone,Sigicom,V12,33040,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,SLM-S50-13654,"Microphone, Sound Level Meter",Sigicom,S50,13654,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-D10-M108049,Data Logger,Sigicom,D10M,108049,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-V12-32940,Geophone,Sigicom,V12,32940,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,SLM-S50-13759,"Microphone, Sound Level Meter",Sigicom,S50,13759,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-D10-M107861,Data Logger,Sigicom,D10M,107861,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-V12-33620,Geophone,Sigicom,V12,33620,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,SLM-S50-13777,"Microphone, Sound Level Meter",Sigicom,S50,13777,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-D10-M106792,Data Logger,Sigicom,D10M,106792,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-V12-35780,Geophone,Sigicom,V12,35780,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,SLM-S50-14604,"Microphone, Sound Level Meter",Sigicom,S50,14604,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-D10-M106788,Data Logger,Sigicom,D10M,106788,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,SLM-S50-14579,"Microphone, Sound Level Meter",Sigicom,S50,14579,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-C22-110482,Geophone,Sigicom,C22,110482,Toronto,,,,Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-C22-107429,Geophone,Sigicom,C22,107429,Toronto,,,,Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-C22-109028,Geophone,Sigicom,C22,109028,Toronto,,,,Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-C22-108787,Geophone,Sigicom,C22,108787,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-C22-109029,Geophone,Sigicom,C22,109029,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-C22-109495,Geophone,Sigicom,C22,109495,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-BE-12198,Data Logger,Instantel,Minimate Plus,BE12198,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-BE-22118,Data Logger,Instantel,Minimate Plus,BE22118,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-BE-12800,Data Logger,Instantel,Minimate Plus,BE12800,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-BE-21044,Data Logger,Instantel,Minimate Plus,BE21044,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-D10-108860,Data Logger,Sigicom,D10,108860,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-BE-13562,Data Logger,Instantel,Minimate Plus,BE13562,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-BE-6091,Data Logger,Instantel,Minimate Plus,BE6091,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-BE-19743,Data Logger,Instantel,Minimate Plus,BE19743,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-BE-21517,Data Logger,Instantel,Minimate Plus,BE21517,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-BE-21026,Data Logger,Instantel,Minimate Plus,BE21026,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-BE-14044,Data Logger,Instantel,Minimate Plus,BE14044,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-BE-11309,Data Logger,Instantel,Minimate Plus,BE11309,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-BE-21707,Data Logger,Instantel,Minimate Plus,BE21707,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-UM-21936,Data Logger,Instantel,Micromate,UM21936,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-UM-17055,Data Logger,Instantel,Micromate,UM17055,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-UM-16985,Data Logger,Instantel,Micromate,UM16985,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-BE-13599,Data Logger,Instantel,Minimate Plus,BE13599,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-BE-20613,Data Logger,Instantel,Minimate Plus,BE20613,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-BE-13169,Data Logger,Instantel,Minimate Plus,BE13169,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-BE-20710,Data Logger,Instantel,Minimate Plus,BE20710,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-BE-19060,Data Logger,Instantel,Minimate Plus,BE19060,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-BE-22113,Data Logger,Instantel,Minimate Plus,BE22113,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-BE-21027,Data Logger,Instantel,Minimate Plus,BE21027,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-BE-13563,Data Logger,Instantel,Minimate Plus,BE13563,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-BE-20909,Data Logger,Instantel,Minimate Plus,BE20909,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-BE-13561,Data Logger,Instantel,Minimate Plus,BE13561,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-UM-15402,Data Logger,Instantel,Micromate,UM15402,SWO,,,Or in TO? On both lists,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-C22-108401,Data Logger,Sigicom,C22,108401,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-C22-109034,Data Logger,Sigicom,C22,109034,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-BE-20233,Data Logger,Instantel,Minimate Plus,BE20233,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-UM-16850,Data Logger,Instantel,Micromate,UM16850,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-BE-13604,Data Logger,Instantel,Minimate Plus,BE13604,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-BE-20240,Data Logger,Instantel,Minimate Plus,BE20240,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-BE-11063,Data Logger,Instantel,Minimate Plus,BE11063,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-BE-21514,Data Logger,Instantel,Minimate Plus,BE21514,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-BT-1652,Geophone,Instantel,Series III,BT1652,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-BG-20107,Geophone,Instantel,Series III,BG20107,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-BT-1874,Geophone,Instantel,Series III,BT1874,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-BG-20003,Geophone,Instantel,Series III,BG20003,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-V12-33650,Geophone,Sigicom,V12,33650,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,SLM-S50-14583,"Microphone, Sound Level Meter",Sigicom,S50,14583,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-BG-1588,Geophone,Instantel,Series III,BG1588,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-BG-18857,Geophone,Instantel,Series III,BG18857,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-BT-2995,Geophone,Instantel,Series III,BT2995,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-BT-3233,Geophone,Instantel,Series III,BT3233,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-BG-19721,Geophone,Instantel,Series III,BG19721,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-BG-20116,Geophone,Instantel,Series III,BG20116,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-BG-18199,Geophone,Instantel,Series III,BG18199,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-BT-2900,Geophone,Instantel,Series III,BT2900,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-UM-21936,Geophone,Instantel,Micromate,UM21936,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-UM-17055,Geophone,Instantel,Micromate,UM17055,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-UM-16985,Geophone,Instantel,Micromate,UM16985,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-BG-8242,Geophone,Instantel,Series III,BG8242,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-BT-2990,Geophone,Instantel,Series III,BT2990,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-BG-18208,Geophone,Instantel,Series III,BG18208,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-BT-1560,Geophone,Instantel,Series III,BT1560,SWO,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
